Inline	Crossline	Time(ms)	Density(Kg/m3)	Sonic(Microseconds/meter)	Gamma_Ray(API)	Porosity(Fraction)	P_Impedance(Meter/second x Kg/m3)	P_Impedance_rel(Meter/second x Kg/m3)	Vp(Meter/second)	Density_edited(Kg/m3)
362	336	1261.11425781	2089.23193359	484.67565918	53.96044922	0.35050258	3796820	-111262.2265625	2062.91210938	2077.12231445
362	336	1261.26245117	2087.89794922	485.9944458	54.64904022	0.35129622	3796820	-109557.6953125	2057.69604492	2077.27539063
362	336	1261.41064453	2087.11816406	486.69702148	54.95858383	0.35179818	3796440	-107954.8671875	2054.28027344	2077.42822266
362	336	1261.55944824	2085.98510742	487.73086548	55.05397034	0.35252321	3773200	-106952.46875	2049.46704102	2077.58105469
362	336	1261.70861816	2084.0847168	489.48373413	55.7327919	0.35372692	3723190	-106482.3125	2042.84313965	2077.73388672
362	336	1261.85839844	2082.14135742	491.40811157	55.75549698	0.35488448	3723190	-106011.5390625	2038.29284668	2077.88696289
362	336	1262.00769043	2083.32885742	490.23596191	55.76159668	0.3541756	3739570	-105541.6015625	2040.74487305	2078.04003906
362	336	1262.15649414	2085.61352539	488.10333252	56.20689011	0.3527441	3770640	-105071.59375	2047.99035645	2078.19677734
362	336	1262.30529785	2085.0559082	488.52090454	56.93440247	0.35315475	3802890	-104601.4375	2045.7722168	2078.35351563
362	336	1262.45568848	2080.44873047	493.07907104	57.85402298	0.35589826	3791890	-104393.5625	2027.67712402	2078.51
362	336	1262.60754395	2075.12744141	498.11044312	59.26713943	0.35926017	3754730	-104671.375	2005.79919434	2078.66650391
362	336	1262.76135254	2068.34472656	504.6065979	60.75893021	0.36354038	3704620	-105222.234375	1986.51599121	2078.82348633
362	336	1262.91589355	2066.3605957	506.59811401	61.729496	0.36474788	3669440	-105773.578125	1977.88171387	2078.98022461
362	336	1263.06933594	2068.52319336	504.37051392	63.21016693	0.36345986	3675640	-106324.46875	1982.70043945	2079.13964844
362	336	1263.22265625	2070.68774414	502.30752563	63.7743454	0.36208773	3675640	-106875.90625	1990.71032715	2079.30371094
362	336	1263.37536621	2071.671875	501.37704468	65.18697357	0.36145219	3708800	-107426.4375	1994.61962891	2079.46777344
362	336	1263.5279541	2072.95458984	500.17611694	65.9098053	0.36063042	3759750	-108237.6015625	1999.7800293	2079.6315918
362	336	1263.67956543	2075.08862305	498.0088501	66.29415131	0.35935953	3883730	-109343.9765625	2008.70153809	2079.7956543
362	336	1263.83056641	2078.38354492	494.8800354	66.65749359	0.35729173	3883730	-110471.03125	2020.83728027	2079.9597168
362	336	1263.98046875	2081.75097656	491.73544312	66.27391052	0.35515454	3965800	-111597.6015625	2033.40063477	2080.12353516
362	336	1264.1295166	2084.70288086	489.01403809	65.62667084	0.35327199	4078220	-112725.1171875	2044.82983398	2080.29492188
362	336	1264.27746582	2088.38793945	485.71673584	63.31582642	0.35087857	4209170	-113851.78125	2058.68432617	2080.46801758
362	336	1264.42333984	2095.35180664	478.95623779	59.26049805	0.3467325	4209170	-114981.34375	2088.01074219	2080.64135742
362	336	1264.5670166	2104.45141602	470.84402466	56.44797516	0.34098154	4275310	-116125.09375	2122.18676758	2080.81494141
362	336	1264.70922852	2108.81762695	466.96612549	54.79454803	0.33824095	4285760	-117280.6484375	2138.70898438	2080.98828125
362	336	1264.85168457	2108.5612793	467.0869751	52.21744156	0.33846462	4044510	-118436.6640625	2139.38525391	2081.16162109
362	336	1264.99523926	2104.71240234	470.72802734	48.56515884	0.34075579	4044510	-119591.7890625	2120.88305664	2081.33496094
362	336	1265.14111328	2095.90258789	478.6242981	46.03966904	0.34628394	3906710	-120747.875	2090.20898438	2081.52880859
362	336	1265.28894043	2088.74755859	485.12612915	44.50562286	0.35081759	3800030	-121902.90625	2061.1730957	2081.72363281
362	336	1265.43823242	2083.51782227	489.95617676	43.89875031	0.35412154	3670090	-122949.625	2041.18041992	2081.91796875
362	336	1265.58886719	2078.99609375	494.45559692	43.80909729	0.35681173	3670090	-123711.6953125	2022.96850586	2082.11279297
362	336	1265.74084473	2074.95996094	498.22421265	44.32718658	0.35938099	3674170	-124309.140625	2007.68786621	2082.30761719
362	336	1265.89306641	2072.9909668	500.11773682	45.57835388	0.36062655	3696410	-124905.9765625	2000.68811035	2082.50219727
362	336	1266.04528809	2073.77563477	499.41986084	46.77142715	0.36009511	3707320	-125502.3046875	2003.4901123	2082.703125
362	336	1266.19677734	2076.91943359	496.23574829	47.81443787	0.35822493	3732110	-126099.2578125	2015.39819336	2082.92626953
362	336	1266.34680176	2080.84741211	492.55297852	48.55649185	0.35574603	3772600	-126696.2265625	2029.81616211	2083.14892578
362	336	1266.49621582	2083.49169922	490.09945679	48.8803978	0.35406137	3812750	-126886.9140625	2040.14892578	2083.37207031
362	336	1266.64501953	2085.15991211	488.5401001	48.8749733	0.35301605	3814260	-126469.2734375	2046.95275879	2083.59472656
362	336	1266.79382324	2085.87426758	487.8394165	49.19395065	0.3525902	3752130	-125890.7890625	2049.54370117	2083.81811523
362	336	1266.94287109	2085.09521484	488.60714722	49.46089935	0.35305786	3752130	-125312.9765625	2046.09631348	2084.04077148
362	336	1267.0925293	2082.17993164	491.31661987	49.33251572	0.35489535	3750130	-124734.21875	2034.89233398	2084.28100586
362	336	1267.2434082	2078.35058594	494.91375732	49.20429611	0.35731438	3738110	-124155.8984375	2020.83276367	2084.53369141
362	336	1267.3951416	2075.24462891	498.02545166	49.37134171	0.35916358	3706800	-123521.40625	2007.65637207	2084.78637695
362	336	1267.54785156	2071.97875977	501.13058472	49.89376068	0.36122975	3706800	-122020.015625	1996.19543457	2085.0390625
362	336	1267.70129395	2069.87866211	503.12835693	50.64732361	0.36257443	3672870	-119759.859375	1988.17114258	2085.29150391
362	336	1267.85424805	2071.10424805	501.96078491	50.9620018	0.36178628	3673730	-117497.6328125	1992.62817383	2085.54443359
362	336	1268.00646973	2073.37915039	499.73687744	50.9620018	0.3603738	3782540	-115237.3125	2001.04394531	2085.7980957
362	336	1268.15869141	2074.1315918	498.99023438	50.9620018	0.35992602	3782540	-112975.453125	2003.3293457	2086.07543945
362	336	1268.3112793	2072.47241211	500.61288452	51.26957703	0.36095077	3822770	-110715.296875	1998.16577148	2086.35400391
362	336	1268.46435547	2070.62988281	502.43841553	52.41350174	0.36208823	3854730	-107997.3671875	1993.29003906	2086.6328125
362	336	1268.61682129	2072.68066406	500.57675171	54.15956879	0.36072454	3995340	-104313.3046875	1999.97460938	2086.91162109
362	336	1268.7677002	2078.53051758	494.659729	56.24900818	0.35724142	3995340	-100142.8671875	2022.30712891	2087.19042969
362	336	1268.91638184	2087.87646484	485.9357605	58.46558762	0.35135955	4113320	-95975.953125	2059.13378906	2087.46899414
362	336	1269.0612793	2098.14575195	476.56317139	59.81199265	0.34487391	4217540	-91805.5703125	2098.93383789	2087.75512695
362	336	1269.20495605	2103.38012695	471.77334595	60.11800766	0.34164584	4285630	-87638.578125	2117.25585938	2088.05712891
362	336	1269.349	2102.78955078	472.37112427	60.30078506	0.34199736	4285630	-83468.2265625	2114.48266602	2088.359375
362	336	1269.49414063	2097.93383789	476.7746582	60.34680176	0.34501657	4222050	-78561.953125	2095.97631836	2088.66113281
362	336	1269.64135742	2091.0546875	483.02285767	60.25566864	0.34936297	4118670	-72589.8671875	2072.89135742	2088.96289063
362	336	1269.78991699	2086.59692383	487.14874268	59.86362076	0.35215554	4045080	-66396.6953125	2054.0168457	2089.26513672
362	336	1269.93908691	2084.57885742	489.12124634	59.7361412	0.3533569	4032120	-60208.53125	2044.64355469	2089.56738281
362	336	1270.08825684	2084.28100586	489.35531616	59.46097565	0.35357237	4011800	-54015.3828125	2043.64440918	2089.88476563
362	336	1270.23669434	2085.92651367	487.76504517	59.46222305	0.35255507	3997060	-47827.19140625	2047.68395996	2090.21459961
362	336	1270.38623047	2082.99853516	490.37124634	59.78825378	0.35447186	3963130	-41602.55859375	2034.44445801	2090.54492188
362	336	1270.53808594	2075.10083008	498.2930603	60.09524536	0.35917425	3792270	-34384.10546875	2011.68029785	2090.87524414
362	336	1270.69128418	2070.53515625	502.52996826	60.33882904	0.36212865	3792270	-26205.734375	1992.38366699	2091.20532227
362	336	1270.84484863	2069.01611328	503.98556519	60.64069366	0.36311039	3780600	-18033.91601563	1987.29931641	2091.53540039
362	336	1270.99780273	2071.73486328	501.36135864	60.69963455	0.36138833	3787130	-9855.55761719	1994.42553711	2091.8659668
362	336	1271.1496582	2074.26904297	498.79055786	60.35253525	0.35987926	3820200	-1683.74694824	2004.11987305	2092.20849609
362	336	1271.30200195	2073.77514648	499.34936523	60.72922134	0.36013535	3820200	6488.04882813	2000.77392578	2092.55273438
362	336	1271.45507813	2070.4934082	502.51779175	61.09688568	0.36219066	3814180	14926.84667969	1993.65283203	2092.89672852
362	336	1271.6081543	2071.0144043	502.04348755	61.67950439	0.36184481	3803570	23965.015625	1993.27612305	2093.24072266
362	336	1271.76074219	2073.08227539	500.13778687	61.78952789	0.36049527	3923950	33341.05078125	2001.85827637	2093.58496094
362	336	1271.91162109	2077.30297852	495.90231323	61.98078918	0.35798022	3923950	42709.59765625	2015.02685547	2093.92895508
362	336	1272.06213379	2080.13867188	493.23962402	62.41305923	0.35616657	4040000	52085.66015625	2028.62902832	2094.27026367
362	336	1272.21008301	2088.15332031	485.81652832	63.38033295	0.35109901	4181770	61454.19140625	2059.0769043	2094.60424805
362	336	1272.35656738	2094.84423828	479.74853516	63.55693817	0.34684771	4416070	70830.2265625	2085.40429688	2094.93847656
362	336	1272.50036621	2102.17016602	472.78521729	64.43268585	0.3424854	4416070	80318.3515625	2111.97265625	2095.2722168
362	336	1272.64331055	2107.04272461	468.5269165	66.35642242	0.33936194	4530080	89973.9375	2135.23657227	2095.60620117
362	336	1272.78479004	2112.33105469	463.89736938	68.29172516	0.33602452	4630770	99674.7109375	2153.97583008	2095.94018555
362	336	1272.92541504	2115.12036133	461.41400146	68.5610733	0.33430874	4676190	109375.390625	2165.24267578	2096.27392578
362	336	1273.06616211	2114.52026367	461.98703003	68.97829437	0.33466601	4676190	119084.140625	2164.81030273	2096.60180664
362	336	1273.20751953	2111.7121582	464.4211731	69.97132874	0.33641657	4636600	128785.1484375	2153.27685547	2096.92089844
362	336	1273.34936523	2111.37011719	464.72644043	70.15049744	0.33663967	4629570	138493.609375	2152.15087891	2097.24
362	336	1273.49072266	2112.02392578	464.15405273	70.25668335	0.33622369	4626470	148172.796875	2154.84667969	2097.55883789
362	336	1273.63208008	2112.81494141	463.43063354	70.85233307	0.33575302	4585160	157828	2157.09936523	2097.87792969
362	336	1273.7734375	2112.32177734	463.8921814	71.65821075	0.33604503	4547520	167466.578125	2154.26757813	2098.1965332
362	336	1273.91564941	2109.40893555	466.41104126	71.66513062	0.33788922	4510270	177113.046875	2143.12451172	2098.51538086
362	336	1274.0592041	2103.84277344	471.29318237	71.07761383	0.34142455	4473420	186751.65625	2122.03564453	2098.82714844
362	336	1274.20471191	2097.51660156	477.27603149	70.8006897	0.34519154	4419030	196397.984375	2095.8815918	2099.12695313
362	336	1274.35095215	2094.09155273	480.27478027	70.58779907	0.34741297	4419030	206036.578125	2082.96166992	2099.42700195
362	336	1274.49743652	2094.44116211	479.93551636	69.57175446	0.34721717	4418990	215444.484375	2084.89428711	2099.72729492
362	336	1274.64294434	2097.43481445	477.23443604	67.0488205	0.34532154	4402370	224481.484375	2096.33569336	2100.02734375
362	336	1274.78747559	2100.34765625	474.47824097	64.03829193	0.3435871	4368580	233418.109375	2106.25292969	2100.3269043
362	336	1274.93188477	2100.94506836	474.00595093	62.69561005	0.34316444	4368580	242361.796875	2109.17041016	2100.62744141
362	336	1275.07666016	2100.19824219	474.68084717	62.15347672	0.34362561	4330910	251298.765625	2106.15673828	2100.90942383
362	336	1275.22180176	2098.30859375	476.3112793	61.42005157	0.34485629	4315270	260242.984375	2098.66259766	2101.1730957
362	336	1275.36816406	2093.4699707	480.64321899	60.2167778	0.34794378	4190280	269180.15625	2080.1027832	2101.43676758
362	336	1275.51647949	2087.48706055	486.44812012	58.32211304	0.3515031	4190280	277351.09375	2056.24072266	2101.70043945
362	336	1275.66552734	2085.11303711	488.58035278	56.98949051	0.35305083	4110320	284665.84375	2049.36303711	2101.96386719
362	336	1275.81359863	2088.34643555	485.62387085	55.84006119	0.35098451	4115660	291848.84375	2060.69165039	2102.22753906
362	336	1275.95996094	2093.89599609	480.5380249	54.47312927	0.34748629	4266900	299026.125	2080.77197266	2102.49
362	336	1276.10522461	2098.49755859	476.14459229	53.70269394	0.34474629	4266900	306209.21875	2100.53881836	2102.72094727
362	336	1276.24902344	2102.92626953	472.19854736	53.47953033	0.34193611	4272780	313387.0625	2117.53369141	2102.93041992
362	336	1276.39196777	2106.72216797	468.82781982	53.29066849	0.33954409	4282910	320564.84375	2132.2824707	2103.13964844
362	336	1276.53466797	2107.35107422	468.21923828	53.09966278	0.339187	4289370	326531.375	2135.10424805	2103.34887695
362	336	1276.67785645	2105.30444336	470.1421814	52.84617233	0.34040549	4289370	331240.25	2126.38330078	2103.55786133
362	336	1276.82189941	2102.97167969	472.19769287	52.33115387	0.3418808	4266800	335952.9375	2117.95410156	2103.7668457
362	336	1276.96582031	2102.94848633	472.22207642	51.86310959	0.34189668	4265780	340662.09375	2118.03417969	2103.97558594
362	336	1277.10925293	2104.95605469	470.47183228	51.87071991	0.34061381	4316040	345375.09375	2125.8203125	2104.13818359
362	336	1277.25170898	2107.70727539	467.89117432	52.18571091	0.33897549	4389430	350083.5625	2137.66894531	2104.27807617
362	336	1277.39355469	2111.26855469	464.77767944	53.2272377	0.33673024	4475130	354778.59375	2149.95166016	2104.41821289
362	336	1277.53491211	2111.78149414	464.3381958	55.70786285	0.3363947	4539650	358142.1875	2153.39160156	2104.55834961
362	336	1277.67712402	2109.48046875	466.4211731	57.80046082	0.33781576	4561600	360044.625	2143.53686523	2104.69824219
362	336	1277.81921387	2110.21411133	465.70846558	59.3744545	0.33737847	4668130	361945.5625	2148.69921875	2104.83837891
362	336	1277.95959473	2116.2902832	460.33721924	60.0031662	0.3336176	4668130	363846.3125	2177.04711914	2104.97851563
362	336	1278.09631348	2130.16674805	448.51586914	60.48925781	0.32487935	4737340	365749.0625	2224.40380859	2105.07788086
362	336	1278.23059082	2140.05615234	440.32730103	60.48207092	0.31867671	4843530	367650.53125	2267.00683594	2105.14355469
362	336	1278.3638916	2143.52661133	437.3711853	60.29821014	0.31661063	4758140	369553	2283.86083984	2105.20947266
362	336	1278.49743652	2142.2421875	438.52288818	61.27334976	0.31733599	4758140	370291.25	2279.11767578	2105.27514648
362	336	1278.63305664	2135.00756836	444.45834351	62.44739151	0.32187033	4628590	369657.5	2249.52294922	2105.34106445
362	336	1278.77111816	2123.59448242	453.98672485	66.45328522	0.32910076	4480200	368702.0625	2204.79199219	2105.40673828
362	336	1278.91210938	2114.0690918	462.16043091	68.86206818	0.33509049	4324990	367746.25	2165.11303711	2105.47167969
362	336	1279.05493164	2106.76196289	468.90835571	71.80541992	0.33944514	4324990	366791.09375	2143.69189453	2105.50976563
362	336	1279.19702148	2109.89331055	466.01922607	72.25240326	0.33757129	4285940	365834.6875	2147.65625	2105.49536133
362	336	1279.3371582	2116.63061523	460.05111694	72.16938782	0.33336523	4297710	364879.25	2167.17797852	2105.48046875
362	336	1279.4777832	2115.47070313	460.93438721	71.53913879	0.33418861	4238300	362992.3125	2167.77124023	2105.46533203
362	336	1279.61987305	2109.10693359	466.84268188	71.09253693	0.33797741	4238300	359639	2142.43017578	2105.45043945
362	336	1279.76477051	2099.9440918	474.95803833	70.20609283	0.34375694	4110990	355788.34375	2104.77050781	2105.43505859
362	336	1279.91223145	2090.20727539	483.90499878	69.34685516	0.34986207	3948680	351935.125	2076.41186523	2105.41967773
362	336	1280.05932617	2091.29150391	482.94018555	68.56970215	0.34912971	3890330	348084.4375	2073.35107422	2105.37451172
362	336	1280.20544434	2095.30273438	479.04290771	67.69250488	0.34674412	3890330	344230.75	2085.68945313	2105.26977539
362	336	1280.35070801	2098.26757813	476.4151001	67.12055969	0.34484553	3899270	340380.125	2096.4206543	2105.16552734
362	336	1280.49584961	2098.24365234	476.42947388	67.12010193	0.34486794	3896500	335605.4375	2097.20092773	2105.0612793
362	336	1280.64221191	2094.38500977	479.78723145	67.16483307	0.34738648	3909640	329561.1875	2083.33569336	2104.95678711
362	336	1280.79101563	2085.35327148	488.54107666	68.62483215	0.35275975	3921820	323249.25	2049.01586914	2104.85229492
362	336	1280.94128418	2080.57885742	492.84664917	69.82275391	0.35585678	3957380	316941.96875	2035.85314941	2104.74804688
362	336	1281.09057617	2083.70581055	489.92245483	70.24819183	0.3539162	4062040	310629.375	2041.61950684	2104.59936523
362	336	1281.23864746	2088.28710938	485.83346558	70.22889709	0.35092434	4166510	304322.3125	2067.39868164	2104.40869141
362	336	1281.38317871	2100.30053711	474.29180908	69.73095703	0.3437705	4408680	298015.28125	2106.27270508	2104.21826172
362	336	1281.52514648	2110.50488281	465.39169312	68.53805542	0.33727151	4408680	290935.3125	2146.22192383	2104.02734375
362	336	1281.66564941	2115.13354492	461.41567993	67.98097992	0.33429214	4498510	283041.9375	2167.18115234	2103.83666992
362	336	1281.80664063	2114.45092773	461.99777222	67.42299652	0.33473027	4543280	275020.03125	2164.37646484	2103.64599609
362	336	1281.94750977	2113.31835938	463.03497314	65.98652649	0.33540425	4593640	267003.78125	2159.40136719	2103.45581055
362	336	1282.08911133	2111.9519043	464.22384644	63.14493561	0.33626539	4593640	258981.4375	2154.25024414	2103.22021484
362	336	1282.23095703	2110.82495117	465.199646	62.63208771	0.33698431	4576850	250965.765625	2149.88378906	2102.95288086
362	336	1282.37304688	2110.01879883	465.90411377	62.63386917	0.33749288	4532330	242943.265625	2146.55395508	2102.68554688
362	336	1282.51501465	2109.55371094	466.32006836	62.6554985	0.3377817	4475360	234544.734375	2144.5078125	2102.41772461
362	336	1282.65722656	2109.39160156	466.46643066	62.63349152	0.33787793	4475360	225697.265625	2143.95361328	2102.15014648
362	336	1282.79931641	2109.71850586	466.17321777	62.4175415	0.33767557	4468760	216803.96875	2145.23120117	2101.88256836
362	336	1282.94091797	2111.87841797	464.33044434	61.78229141	0.3362819	4494440	207910.578125	2154.89160156	2101.61499023
362	336	1283.08117676	2116.85595703	460.08847046	61.59640121	0.33309868	4594500	199010.0625	2175.32226563	2101.31323242
362	336	1283.21948242	2123.671875	453.91537476	61.88473892	0.32904053	4594500	190116.28125	2203.85351563	2100.97070313
362	336	1283.35632324	2129.46948242	449.10891724	62.70573044	0.32535139	4649500	181215.34375	2224.41699219	2100.62866211
362	336	1283.49328613	2129.02587891	449.44406128	63.26155853	0.32564193	4674290	172198.984375	2224.69921875	2100.28637695
362	336	1283.63171387	2123.96435547	453.64859009	64.07976532	0.32887137	4555140	162999.296875	2204.24536133	2099.94384766
362	336	1283.77160645	2117.55786133	459.44625854	65.22476196	0.3326858	4555140	153765.375	2175.9074707	2099.60180664
362	336	1283.91381836	2109.72631836	466.22213745	65.52040863	0.33763105	4471800	144524.546875	2145.14404297	2099.25952148
362	336	1284.05725098	2104.53833008	470.78741455	65.45970154	0.34091699	4421200	135290.96875	2126.8112793	2098.8894043
362	336	1284.20092773	2103.78442383	471.47137451	64.17528534	0.34137344	4379650	126049.9921875	2122.43603516	2098.47045898
362	336	1284.34448242	2104.5847168	470.72323608	60.57525635	0.34089619	4349900	116816.28125	2124.05126953	2098.05200195
362	336	1284.48803711	2104.22143555	471.07455444	57.34950256	0.34110928	4317780	107632.4140625	2121.74389648	2097.63330078
362	336	1284.63232422	2101.11938477	473.80715942	56.13079834	0.34307447	4261720	98544.9609375	2108.65698242	2097.21435547
362	336	1284.77856445	2094.35839844	479.83151245	55.43541336	0.34738389	4077890	89480.7109375	2083.6796875	2096.79589844
362	336	1284.9276123	2085.48193359	488.4730835	54.64464188	0.35266876	3751840	80409.453125	2047.60791016	2096.37719727
362	336	1285.07861328	2077.35180664	496	54.33710098	0.3578389	3751840	71345.4375	2016.94580078	2095.92797852
362	336	1285.23083496	2073.60717773	499.51141357	54.90720367	0.36024559	3704450	62274.125	2003.26318359	2095.44921875
362	336	1285.38317871	2073.36547852	499.77542114	56.06637955	0.36037692	3723430	53210.09765625	2001.57458496	2094.97070313
362	336	1285.53515625	2075.19604492	497.91864014	56.63660049	0.35928619	3810340	44737.3984375	2008.56787109	2094.4921875
362	336	1285.68591309	2078.44116211	494.83096313	56.63447189	0.35725513	3810340	36891.0078125	2020.82702637	2094.01367188
362	336	1285.83569336	2081.77783203	491.70724487	56.60461426	0.35513872	3883000	29059.30273438	2033.3458252	2093.53491211
362	336	1285.98486328	2084.23803711	489.41461182	56.72234344	0.35358402	3950380	21233.83007813	2043.47131348	2093.05615234
362	336	1286.13366699	2085.9230957	487.84921265	56.72025681	0.35252234	3998300	13402.15332031	2049.78417969	2092.54882813
362	336	1286.28198242	2087.3046875	486.50222778	56.31409073	0.35169923	3998300	5576.74511719	2055.42578125	2092.03442383
362	336	1286.42553711	2088.98608398	484.95413208	56.31381607	0.35063624	3985230	-2003.09057617	2061.94946289	2091.52001953
362	336	1286.57531738	2090.44042969	483.58270264	56.54718781	0.34973344	3949780	-8711.91113281	2065.96728516	2091.00512695
362	336	1286.72485352	2089.36499023	484.49047852	56.07356262	0.35046127	3802510	-14771.19238281	2062.33618164	2090.49072266
362	336	1286.87365723	2085.53515625	488.2638855	55.58965683	0.35274017	3802510	-20835.28515625	2047.92077637	2089.97583008
362	336	1287.02404785	2079.74121094	493.66720581	55.34886551	0.35639352	3750870	-26894.52148438	2025.47106934	2089.45776367
362	336	1287.17614746	2074.33325195	498.78366089	55.77011108	0.35981259	3736850	-32958.65234375	2005.11437988	2088.91845703
362	336	1287.32897949	2071.16503906	501.82125854	55.93503189	0.36180153	3680270	-39017.92578125	1993.41223145	2088.37939453
362	336	1287.48254395	2069.19287109	503.8248291	56.56524658	0.36297527	3680270	-44462.1796875	1986.50598145	2087.83959961
362	336	1287.63586426	2069.78979492	503.19168091	59.12212753	0.36263433	3677440	-48966.69140625	1986.76	2087.30053711
362	336	1287.78918457	2070.53857422	502.46154785	61.52609634	0.3621664	3699730	-53076.7578125	1988.92687988	2086.76074219
362	336	1287.94250488	2069.76831055	503.1824646	63.64094162	0.36266792	3722620	-57183.53125	1986.65576172	2086.22167969
362	336	1288.09643555	2068.06298828	504.92565918	63.98849487	0.36368349	3733490	-61293.62109375	1980.03625488	2085.68237305
362	336	1288.2512207	2064.9128418	508.00418091	63.86679459	0.365657	3714960	-65400.421875	1968.68249512	2085.14331055
362	336	1288.40698242	2061.76855469	511.08859253	62.97233582	0.3676466	3694540	-69375.2890625	1957.14770508	2084.60424805
362	336	1288.56298828	2060.93237305	512.01690674	61.55648041	0.3681221	3665060	-72319.1953125	1956.42492676	2084.06469727
362	336	1288.71789551	2064.578125	508.19064331	60.99059677	0.36595166	3690480	-74327.46875	1967.34741211	2083.52563477
362	336	1288.87158203	2068.92211914	503.9888	58.94882202	0.36321062	3690480	-76337.3828125	1979.52514648	2082.98632813
362	336	1289.02514648	2068.85961914	504.08679199	58.79070282	0.36321682	3707390	-78345.7265625	1982.30065918	2082.45068359
362	336	1289.17944336	2066.75878906	506.12942505	58.94073486	0.36454651	3701400	-80355.65625	1975.8927002	2081.94165039
362	336	1289.33447266	2064.75952148	508.18017578	61.77950668	0.36573741	3861760	-82363.9375	1968.56494141	2081.43286133
362	336	1289.48803711	2068.60473633	504.29257202	65.5296936	0.36341026	3861760	-83778.2421875	1984.60290527	2080.92431641
362	336	1289.63964844	2075.95703125	497.24536133	69.13482666	0.3587769	4009060	-84311.2421875	2009.40185547	2080.41552734
362	336	1289.78967285	2081.57617188	491.86798096	70.20217896	0.35528699	4074910	-84474.859375	2024.54455566	2079.90673828
362	336	1289.94006348	2079.35571289	494.01327515	70.69797516	0.35664976	4028200	-84638.3515625	2026.83312988	2079.39941406
362	336	1290.09057617	2079.49829102	493.86590576	72.0774231	0.356565	4028200	-84801.8359375	2024.80065918	2078.91674805
362	336	1290.24108887	2079.58959961	493.78945923	74.87433624	0.35650614	4022630	-84965.453125	2024.93676758	2078.45678711
362	336	1290.39172363	2079.55249023	493.86495972	76.37177277	0.35649863	4051960	-85128.40625	2024.90856934	2077.99755859
362	336	1290.5411377	2083.25585938	490.36660767	76.4477005	0.35418376	4135070	-84623.4296875	2038.67810059	2077.5378418
362	336	1290.69006348	2085.08374023	488.57516479	76.38912964	0.35309568	4135070	-83437.8984375	2045.49316406	2077.07861328
362	336	1290.83911133	2085.09008789	488.59396362	75.22151184	0.3530679	4127600	-82251.46875	2046.51269531	2076.61889648
362	336	1290.98791504	2085.17602539	488.53106689	70.38489532	0.35300454	4116090	-81065.9765625	2048.47412109	2076.16015625
362	336	1291.13635254	2086.71191406	487.09735107	69.53348541	0.3520399	4100980	-79879.4765625	2052.64257813	2075.74438477
362	336	1291.28466797	2087.66381836	486.16680908	69.15940857	0.35147256	4100980	-78693.96875	2056.60913086	2075.33764648
362	336	1291.43273926	2087.85009766	486.01608276	68.4343338	0.35134408	4092000	-77383.78125	2057.47973633	2074.92993164
362	336	1291.58105469	2087.17382813	486.63287354	67.3199234	0.35177493	4073530	-75670.8203125	2054.94970703	2074.52319336
362	336	1291.72998047	2085.31591797	488.31494141	66.3298645	0.35296986	4027850	-73672.65625	2046.73095703	2074.11645508
362	336	1291.87976074	2082.15087891	491.42715454	65.88241577	0.35485479	3931800	-71672.9375	2035.71154785	2073.70898438
362	336	1292.03039551	2078.77368164	494.60797119	66.21202087	0.35699338	3852420	-69674.7578125	2019.1932373	2073.31274414
362	336	1292.18286133	2072.95263672	500.13070679	66.24732971	0.36066559	3784400	-67674.9765625	1999.59008789	2072.96289063
362	336	1292.33630371	2069.10058594	503.86096191	65.73391724	0.36307058	3716660	-65676.8125	1985.39538574	2072.61401367
362	336	1292.49023438	2068.38549805	504.58898926	65.20915222	0.3634958	3597550	-63600.59375	1981.85852051	2072.2644043
362	336	1292.64428711	2067.8137207	505.1317749	63.91659546	0.36386168	3597550	-61413.578125	1979.68676758	2071.9152832
362	336	1292.79833984	2067.49072266	505.44033813	62.28007507	0.36406749	3562600	-59190.421875	1978.61987305	2071.56616211
362	336	1292.95214844	2067.57910156	505.36654663	60.91716003	0.36400867	3557970	-56969.0078125	1978.81713867	2071.21801758
362	336	1293.10620117	2067.94116211	504.98742676	60.52699661	0.36379334	3559470	-54745.80859375	1980.5682373	2070.91308594
362	336	1293.26	2068.4753418	504.47869873	60.6068306	0.36345801	3559470	-52524.37109375	1981.9979248	2070.63452148
362	336	1293.41381836	2068.13476563	504.81411743	61.15803146	0.36366525	3544960	-50333.24609375	1981.03393555	2070.35644531
362	336	1293.56787109	2067.43041992	505.51281738	62.49594498	0.36410072	3538980	-48330.98828125	1978.71936035	2070.07861328
362	336	1293.72180176	2067.94897461	505.04885864	63.80309296	0.36374775	3568190	-46490.0625	1980.18652344	2069.80053711
362	336	1293.87524414	2069.78930664	503.16629028	64.58708954	0.36265227	3568190	-44647.640625	1987.41430664	2069.5222168
362	336	1294.02758789	2073.11621094	499.96826172	65.54093933	0.36055681	3587120	-42806.69140625	2001.01171875	2069.25170898
362	336	1294.17883301	2077.11938477	496.15951538	67.27098846	0.35803014	3639090	-40964.30078125	2015.3302002	2069.05053711
362	336	1294.3293457	2079.53540039	493.86074829	71.56398773	0.35652301	3763300	-39123.38671875	2024.19714355	2068.84936523
362	336	1294.47973633	2080.53564453	492.86279297	77.73775482	0.35592759	3763300	-37527.6484375	2029	2068.6484375
362	336	1294.6295166	2081.56152344	491.90484619	82.06820679	0.35527694	3811390	-36321.53125	2032.86499023	2068.44750977
