Inline	Crossline	Time(ms)	Density(kg/m3)	Sonic(us/m)	Gamma_Ray(API)	Porosity(fraction)	P_Impedance(Kg/m2s)	P_Impedance_rel(Kg/m2s)	Vp(Meter/second)
442	1007	1320.67883301	2176.4	452.49	80.06004333	0.296	4809840	268508.0625	2209.99
442	1007	1320.8145752	2176.4	452.49	80.3653183	0.296	4809840	273505.0625	2209.99
442	1007	1320.95031738	2176.4	452.49	81.25	0.296	4809840	278499	2209.99
442	1007	1321.08605957	2176.4	452.49	86.65	0.296	4809840	283496	2209.99
442	1007	1321.22180176	2175.81005859	452.81698608	86.65	0.2964	4805050	288494	2208.4
442	1007	1321.35876465	2172.40551758	454.7593689	86.64929962	0.29850262	4777080	293491.09375	2198.96875
442	1007	1321.49584961	2167.24047852	457.6824646	85.79109955	0.30170605	4735340	298486.59375	2184.89453125
442	1007	1321.63574219	2155.47998047	464.36898804	84.06430054	0.3091	4641830	301674	2153.45996094
442	1007	1321.77478027	2154.79003906	464.76800537	83.95	0.3095	4636270	303066	2151.61010742
442	1007	1321.91369629	2154.88989258	464.6960144	83.95	0.3094	4637210	304458	2151.93994141
442	1007	1322.05383301	2154.99023438	464.62094116	84.13782501	0.3093	4638160	305850.125	2152.29052734
442	1007	1322.19274902	2155.17016602	464.54693604	84.16152954	0.3093	4639310	307241.125	2152.64013672
442	1007	1322.33166504	2155.29003906	464.47198486	84.31690216	0.3092	4640290	308632	2152.97998047
442	1007	1322.47180176	2155.37988281	464.39700317	84.34290314	0.3091	4641250	310024	2153.33007813
442	1007	1322.61083984	2155.56005859	464.32299805	84.51360321	0.309	4642390	309331	2153.66992188
442	1007	1322.75	2155.67993164	464.2479248	84.55	0.3089	4643380	306823.96875	2154.02001953
442	1007	1322.88891602	2155.78027344	464.17294312	84.54868317	0.3088	4644340	304315.96875	2154.37036133
442	1007	1323.02880859	2155.95996094	464.099	82.91860199	0.3088	4645470	301811	2154.70996094
442	1007	1323.16784668	2156.08007813	464.02398682	81.53800201	0.3087	4646470	299303	2155.06005859
442	1007	1323.3067627	2156.16992188	463.94900513	81.0266037	0.3086	4647430	296795	2155.40991211
442	1007	1323.44592285	2156.34887695	463.8757019	80.29335785	0.3085008	4648550	294286.125	2155.74658203
442	1007	1323.58581543	2154.75830078	464.77685547	78.7641983	0.30950099	4636140	289537.9375	2151.56616211
442	1007	1323.72473145	2152.85009766	465.8420105	75.32569885	0.3107	4621410	283302	2146.64990234
442	1007	1323.86474609	2151.95996094	466.37200928	73.16200256	0.3113	4614260	277061	2144.20996094
442	1007	1324.00488281	2151.4	466.7	72.41619873	0.3117	4609820	270820	2142.7
442	1007	1324.14501953	2151.58959961	466.59622192	72.25	0.31150025	4611250	264578.90625	2143.17871094
442	1007	1324.28491211	2151.0390625	466.90054321	72.25045013	0.31180066	4607070	258337.921875	2141.77758789
442	1007	1324.42565918	2149.86010742	467.556	72.80480194	0.3126	4598090	252102	2138.7800293
442	1007	1324.56591797	2149.04003906	468.01098633	73.15	0.3131	4591860	243632	2136.7
442	1007	1324.70581055	2148.44995117	468.33898926	73.15	0.3134	4587380	234204	2135.20996094
442	1007	1324.84692383	2146.88842773	469.23574829	72.97875214	0.31450081	4575310	224776.328125	2131.1262207
442	1007	1324.98803711	2145.23852539	470.17886353	72.18616486	0.31550089	4562610	215349.34375	2126.84643555
442	1007	1325.12988281	2143.4699707	471.19100952	71.167	0.3166	4549050	205929	2122.2800293
442	1007	1325.27172852	2140.84008789	472.67401123	70.12609863	0.3182	4529230	196502	2115.62011719
442	1007	1325.41369629	2137.93994141	474.31399536	69.3986969	0.32	4507450	187074	2108.31005859
442	1007	1325.5559082	2134.20678711	476.44171143	68.62466431	0.32240194	4479540	175590.390625	2098.89208984
442	1007	1325.7	2130.42822266	478.59194946	67.97029114	0.324801	4451480	163789.390625	2089.45556641
442	1007	1325.84375	2128.35009766	479.77301025	67.97029877	0.326	4436170	151998	2084.32006836
442	1007	1325.98779297	2126.94995117	480.57501221	68.26950073	0.3269	4425860	140197	2080.84008789
442	1007	1326.1328125	2125.24	481.55801392	69.15869904	0.328	4413260	128396	2076.59008789
442	1007	1326.27783203	2122.27734375	483.22360229	70.66279602	0.3298018	4391980	116595.2421875	2069.43310547
442	1007	1326.42285156	2118.82763672	485.1913147	71.88996124	0.33200145	4367020	104594.4296875	2061.03466797
442	1007	1326.56884766	2116.0300293	486.8	71.97129822	0.3338	4346860	91606	2054.22998047
442	1007	1326.71582031	2112.09008789	489.02200317	71.97129822	0.3362	4319020	78607.3984375	2044.9
442	1007	1326.86279297	2109.43994141	490.51599121	71.75260162	0.3379	4300460	65608.8984375	2038.67004395
442	1007	1327.01098633	2106.94775391	491.95117188	71.04345703	0.3394013	4282860	52610.32421875	2032.72521973
442	1007	1327.15881348	2104.35839844	493.40698242	69.51005554	0.34100112	4264980	39611.72265625	2026.71557617
442	1007	1327.3067627	2102.13989258	494.65499878	66.38289642	0.3424	4249720	26623.69921875	2021.60998535
442	1007	1327.45581055	2100.99	495.31	63.51409912	0.3431	4241770	13744.09960938	2018.93994141
442	1007	1327.60375977	2099.57006836	496.14199829	62.65	0.344	4231790	943.93200684	2015.55004883
442	1007	1327.75292969	2097.4987793	497.28768921	62.65008926	0.34530064	4217890	-11856.21484375	2010.9074707
442	1007	1327.9029541	2096.05810547	498.09906006	62.75971985	0.34610122	4208140	-24656.4140625	2007.62573242
442	1007	1328.05273438	2093.8	499.4079895	63.27719879	0.3476	4192580	-37446.19921875	2002.37
442	1007	1328.21740723	2092.2199707	500.32	64.21029663	0.3486	4181770	-50246.30078125	1998.7199707
442	1007	1328.38195801	2093.20996094	499.7250061	65.76689911	0.3479	4188720	-62827.3984375	2001.1
442	1007	1328.50280762	2093.7	499.45397949	66.28580475	0.3477	4191980	-73985.4765625	2002.18994141
442	1007	1328.65234375	2093.69970703	499.45407104	66.28569031	0.3477	4191980	-85143.4765625	2002.1895752
442	1007	1328.80187988	2093.4699707	499.59	66.15850067	0.3478	4190380	-96292.5	2001.64001465
442	1007	1328.95178223	2091.49	500.73400879	65.30169678	0.3491	4176870	-107451	1997.06994629
442	1007	1329.1027832	2087.8	502.78399658	64.92829895	0.3513	4152480	-118609	1988.93005371
442	1007	1329.25378418	2088.01196289	502.66485596	64.75	0.35119888	4153880	-129765.46875	1989.39440918
442	1007	1329.40490723	2090.41210938	501.33071899	64.75	0.3497985	4169720	-138948.78125	1994.69506836
442	1007	1329.55383301	2093.12988281	499.76800537	64.75	0.348	4188210	-147281	2000.93005371
442	1007	1329.70385742	2093.97998047	499.29400635	64.74220276	0.3475	4193890	-155619	2002.82995605
442	1007	1329.8527832	2100.72998047	495.44	64.51529694	0.3433	4240120	-163957	2018.41003418
442	1007	1330	2101.89941406	494.79327393	62.95	0.34250033	4248030	-172295.78125	2021.04907227
442	1007	1330.15002441	2101.29931641	495.12454224	62.95	0.34290057	4243990	-180633.140625	2019.68774414
442	1007	1330.29870605	2100.20996094	495.78500366	62.95	0.3436	4236130	-188169	2017
442	1007	1330.44763184	2096.2	498.06600952	62.36420059	0.3461	4208670	-193085	2007.77001953
442	1007	1330.59790039	2090.43994141	501.319	62.062	0.3498	4169880	-198001	1994.74
442	1007	1330.74890137	2087.45800781	503.02709961	62.05	0.35160121	4149810	-202917	1987.96557617
442	1007	1330.89978027	2085.07006836	504.35403442	62.05067062	0.3531	4134140	-207833.015625	1982.72961426
442	1007	1331.05187988	2084.9	504.45001221	62.8716011	0.3532	4133020	-212745	1982.35998535
442	1007	1331.20275879	2087.5	502.95800781	64.83129883	0.3515	4150450	-217661	1988.24
442	1007	1331.3536377	2087.8	502.78399658	65.05	0.3513	4152480	-219531	1988.93005371
442	1007	1331.50341797	2087.80419922	502.78161621	66.2328949	0.35129747	4152480	-220698.953125	1988.93933105
442	1007	1331.6529541	2092.89477539	499.88919067	67.70241547	0.34819689	4186730	-221867.953125	2000.45141602
442	1007	1331.80187988	2099.04003906	496.41299438	69.18900299	0.3444	4228460	-223035	2014.44995117
442	1007	1331.94970703	2105.24	492.91101074	70.67710114	0.3405	4271090	-224203	2028.76
442	1007	1332.09680176	2112.15991211	488.95498657	71.27100372	0.3361	4319810	-225372	2045.18005371
442	1007	1332.24279785	2116.89233398	486.29852295	71.35	0.3331984	4353080	-225355.171875	2056.34643555
442	1007	1332.38781738	2120.03344727	484.51504517	71.34907532	0.33119789	4375570	-223096.15625	2063.9284668
442	1007	1332.53283691	2124.24	482.12701416	70.22129822	0.3286	4406000	-220840	2074.13989258
442	1007	1332.67565918	2131	478.2789917	69.62909698	0.3244	4455650	-218581	2090.83007813
442	1007	1332.81872559	2135.09008789	475.93798828	69.55	0.3218	4486080	-216322	2101.11010742
442	1007	1332.9609375	2137.17236328	474.76669312	69.55	0.3204985	4501510	-214064.171875	2106.29614258
442	1007	1333.10290527	2140.11157227	473.09609985	69.54998016	0.318699	4523640	-211803.6875	2113.74389648
442	1007	1333.24462891	2142.01	472.026	69.52279663	0.3175	4537900	-207743	2118.5300293
442	1007	1333.38671875	2141.2199707	472.4630127	69.50959778	0.318	4532040	-202776	2116.57006836
442	1007	1333.52783203	2139.83007813	473.23400879	69.39659882	0.3188	4521720	-197809	2113.12011719
442	1007	1333.67102051	2139.40014648	473.47277832	69.09343719	0.31909984	4518520	-192841.953125	2112.05078125
442	1007	1333.81188965	2139.77001953	473.27105713	68.40139771	0.3189	4521230	-187874.953125	2112.94970703
442	1007	1333.95483398	2139.63989258	473.3380127	67.41860199	0.3189	4520340	-182911	2112.65991211
442	1007	1334.09667969	2139.11010742	473.66500854	66.56089783	0.3193	4516080	-177944	2111.2
442	1007	1334.23876953	2138.22998047	474.18	66.25	0.3199	4509320	-171285	2108.9
442	1007	1334.38098145	2136.38842773	475.19888306	66.08659363	0.32100108	4495810	-164439.4375	2104.38574219
442	1007	1334.52380371	2134.39746094	476.33538818	65.95	0.32230145	4480900	-157593.421875	2099.35424805
442	1007	1334.66772461	2131.5	477.99899292	65.95	0.3241	4459260	-150753	2092.05004883
442	1007	1334.81079102	2128.9	479.4670105	65.05660248	0.3257	4440160	-143908	2085.64990234
442	1007	1334.95471191	2128.01	479.96200562	62.42179871	0.3262	4433710	-137062	2083.5
442	1007	1335.09887695	2127.69946289	480.13537598	59.57339096	0.32640043	4431460	-130066.828125	2082.74829102
442	1007	1335.24377441	2126.93896484	480.58355713	58.45	0.32690066	4425750	-122479.8203125	2080.79760742
442	1007	1335.38769531	2125.74	481.27801514	58.45	0.3277	4416860	-114898	2077.8
442	1007	1335.53173828	2124.9	481.74398804	58.69950104	0.3282	4410850	-107310	2075.79003906
442	1007	1335.67663574	2123.95996094	482.26699829	59.17010117	0.3288	4404120	-99722.796875	2073.54003906
442	1007	1335.82202148	2122.94946289	482.8503418	59.35	0.32940033	4396700	-92135.2265625	2071.03881836
442	1007	1335.96691895	2122.31152344	483.21917725	59.34948349	0.32979912	4392010	-84547.8203125	2069.45336914
442	1007	1336.11181641	2124.06005859	482.21200562	58.71530151	0.3287	4404830	-77206.8984375	2073.7800293
442	1007	1336.2557373	2126.3	480.95001221	57.3223	0.3273	4421050	-70071.6015625	2079.2199707
442	1007	1336.39978027	2127.2800293	480.37799072	56.87239838	0.3267	4428360	-62936.19921875	2081.68994141
442	1007	1336.54394531	2128.43115234	479.740448	56.87241745	0.326	4436640	-55800.890625	2084.46240234
442	1007	1336.68701172	2129.63085938	479.05258179	56.89517593	0.32519948	4445510	-48665.58984375	2087.4519043
442	1007	1336.83081055	2130.7	478.47	57.35800171	0.3246	4453150	-41536.1015625	2090
442	1007	1336.97485352	2130.52001953	478.56399536	59.29579926	0.3247	4451900	-34400.69921875	2089.58007813
442	1007	1337.11767578	2129.87988281	478.90899658	62.0379982	0.3251	4447360	-28593.59960938	2088.08007813
442	1007	1337.26184082	2131.07519531	478.23498535	62.95010376	0.32429674	4456160	-22991.04101563	2091.02294922
442	1007	1337.40393066	2137.48339844	474.58224487	63.07553101	0.32029808	4503940	-17388.54101563	2107.12817383
442	1007	1337.54589844	2141.42993164	472.3460083	63.723	0.3179	4533610	-11790.5	2117.09008789
442	1007	1337.68676758	2142.33007813	471.8420105	64.87180328	0.3173	4540350	-6187.93994141	2119.35009766
442	1007	1337.82885742	2141.12011719	472.50698853	66.85	0.318	4531440	-585.37	2116.37011719
442	1007	1337.97180176	2136.50024414	475.1388855	66.84986877	0.3209	4496580	4653.65429688	2104.65039063
442	1007	1338.1138916	2136.73168945	475.00915527	66.69476318	0.32079905	4498290	7976.69384766	2105.22387695
442	1007	1338.25585938	2138.62988281	473.95300293	65.54889679	0.3196	4512330	11297	2109.90991211
442	1007	1338.39770508	2141.47998047	472.31399536	64.34670258	0.3178	4534020	14620.09960938	2117.24
442	1007	1338.53894043	2144.1	470.80899048	60.40499878	0.3162	4554080	17943.09960938	2124
442	1007	1338.67993164	2143.72558594	471.02563477	58.75	0.31640282	4551240	21266.10351563	2123.02856445
442	1007	1338.82397461	2138.12719727	474.23861694	58.75006485	0.31990182	4508570	24588.27734375	2108.6328125
442	1007	1338.96594238	2134.7	476.19100952	58.82619858	0.3221	4482880	26769.59960938	2100
442	1007	1339.10876465	2131.7800293	477.81399536	61.18909836	0.3239	4461530	27419	2092.86010742
442	1007	1339.25170898	2130.7	478.47	63.55	0.3246	4453150	28068.30078125	2090
442	1007	1339.39587402	2131.19848633	478.1368103	66.25144196	0.3242009	4457310	28717.72851563	2091.45654297
442	1007	1339.53991699	2129.52905273	479.12051392	68.02222443	0.32530066	4444660	29367.12695313	2087.1574707
442	1007	1339.68286133	2128.34008789	479.78100586	68.05	0.3261	4436060	30016	2084.2800293
442	1007	1339.82775879	2127.15991211	480.43600464	68.05	0.3268	4427560	30665.40039063	2081.43994141
442	1007	1339.97180176	2126.07006836	481.0920105	67.48809814	0.3275	4419260	29330.5	2078.6
442	1007	1340.11584473	2129.77197266	478.98788452	64.68878174	0.32519868	4446410	27276.22851563	2087.73486328
442	1007	1340.25891113	2132.18237305	477.59570313	64.17857361	0.32359862	4464400	25222.02734375	2093.82592773
442	1007	1340.40185547	2134.97998047	475.99099731	64.15	0.3219	4485340	23169.40039063	2100.87988281
442	1007	1340.54394531	2135.3	475.80499268	64.15	0.3217	4487760	21115.19921875	2101.7
442	1007	1340.68676758	2135.81005859	475.51998901	64.40679932	0.3214	4491530	19060.90039063	2102.95996094
442	1007	1340.82995605	2136.91162109	474.91101074	64.45	0.32069892	4499590	16929.4453125	2105.65429688
442	1007	1340.97180176	2139	473.70758057	64.44929504	0.31939951	4515440	12560.84667969	2111.01171875
442	1007	1341.11279297	2139.88989258	473.20401001	63.58959961	0.3188	4522120	8195.74023438	2113.25
442	1007	1341.25561523	2137.7	474.45401001	62.69630051	0.3202	4505620	3827.09008789	2107.68994141
442	1007	1341.39868164	2135	475.97698975	61.83850098	0.3218	4485530	-541.54998779	2100.93994141
442	1007	1341.54187012	2131.96875	477.70077515	61.03998566	0.3237009	4463010	-4910.19482422	2093.35668945
442	1007	1341.68493652	2130.37890625	478.63354492	60.40211105	0.32480058	4450980	-9279.27148438	2089.27783203
442	1007	1341.82885742	2129.22998047	479.28799438	58.93809891	0.3255	4442480	-14181.29980469	2086.42993164
442	1007	1341.97277832	2129.75	478.99499512	58.45	0.3252	4446300	-20161	2087.7
442	1007	1342.11682129	2131.7	477.875	58.45	0.324	4460810	-26140.59960938	2092.6
442	1007	1342.26	2132.40063477	477.46963501	58.85842133	0.32349959	4466040	-32120.16601563	2094.37158203
442	1007	1342.40283203	2133.2	477.02798462	59.2509079	0.323	4471860	-38099.765625	2096.31005859
442	1007	1342.54577637	2133.20996094	477.01998901	61.10020065	0.323	4471950	-44074.5	2096.35009766
442	1007	1342.68884277	2132.24	477.55899048	63.56729889	0.3236	4464880	-50054.1015625	2093.97998047
442	1007	1342.83276367	2130.01	478.82901001	64.45	0.325	4448400	-56491.69921875	2088.42993164
442	1007	1342.97595215	2127.8190918	480.06951904	64.44942474	0.32640049	4432330	-63158.5234375	2083.02807617
442	1007	1343.12097168	2126.74926758	480.66345215	63.7465477	0.327	4424620	-69825.3203125	2080.45800781
442	1007	1343.26477051	2125.87011719	481.18	60.86270142	0.3276	4418050	-76486.703125	2078.2199707
442	1007	1343.40979004	2123.4699707	482.57	58.71900177	0.3291	4400360	-83153.6015625	2072.24
442	1007	1343.5546875	2122.49	483.10900879	58.45	0.3297	4393400	-89820.3984375	2069.92993164
442	1007	1343.6998291	2121.79833984	483.49395752	58.45012283	0.33010104	4388490	-96460.6015625	2068.27612305
442	1007	1343.84472656	2119.78833008	484.63696289	58.60142136	0.33140099	4373990	-102733.1015625	2063.39575195
442	1007	1343.99072266	2117.7800293	485.78201294	58.75	0.3326	4359530	-109001	2058.54003906
442	1007	1344.13671875	2114.66992188	487.56399536	58.75	0.3346	4337240	-115273	2051.01
442	1007	1344.28381348	2111.67993164	489.25100708	58.75	0.3365	4316150	-121546	2043.93994141
442	1007	1344.43078613	2109.94897461	490.23458862	58.35339355	0.33760056	4303970	-127818.1015625	2039.83764648
442	1007	1344.57788086	2108.74951172	490.93527222	57.85	0.33830032	4295370	-134089.453125	2036.92883301
442	1007	1344.72583008	2108.15991211	491.263	57.85	0.3387	4291300	-139558	2035.56994629
442	1007	1344.87268066	2108.27001953	491.19900513	58.55590057	0.3386	4292100	-144328	2035.82995605
442	1007	1345.01977539	2109.18994141	490.668	60.77769852	0.338	4298600	-149099	2038.04003906
442	1007	1345.16674805	2109.72045898	490.34063721	63.29974365	0.33769959	4302550	-153869.890625	2039.40148926
442	1007	1345.31396484	2110.51147461	489.8972168	64.45	0.33719906	4308070	-158639.890625	2041.24328613
442	1007	1345.4609375	2112.25	488.91500854	64.45	0.3361	4320300	-163407	2045.34997559
442	1007	1345.60681152	2114.58007813	487.5880127	64.28980255	0.3347	4336810	-168177	2050.90991211
442	1007	1345.75268555	2116.11010742	486.73498535	63.93719864	0.3337	4347570	-170589	2054.51
442	1007	1345.89892578	2118.45141602	485.42208862	63.93732834	0.33229896	4364130	-172999.953125	2060.06396484
442	1007	1346.04394531	2120.36083984	484.30953979	64.09367371	0.331	4378120	-175409.96875	2064.80200195
442	1007	1346.18884277	2121.32006836	483.75201416	64.67359924	0.3304	4385150	-177818	2067.16992188
442	1007	1346.33374023	2122.22998047	483.23901367	65.25379944	0.3299	4391680	-180228	2069.37011719
442	1007	1346.47875977	2123	482.8	65.83460236	0.3294	4397270	-182638	2071.25
442	1007	1346.6237793	2123.24072266	482.66659546	66.41537476	0.32919958	4398980	-183804.625	2071.8215332
442	1007	1346.76782227	2124.08984375	482.19522095	66.99107361	0.32870016	4405040	-183345.625	2073.84936523
442	1007	1346.9128418	2123.7	482.41101074	67.45	0.3289	4402270	-182888	2072.91992188
442	1007	1347.05786133	2124.11010742	482.18399048	67.45	0.3287	4405180	-182429	2073.9
442	1007	1347.20153809	2123.6	482.4670105	67.32700348	0.329	4401550	-181971	2072.67993164
442	1007	1347.34692383	2123.82128906	482.34518433	66.40461731	0.32889912	4403100	-181512.625	2073.20336914
442	1007	1347.49182129	2125.58105469	481.36224365	65.31826019	0.3277992	4415760	-181051.65625	2077.44311523
442	1007	1347.63574219	2127.1	480.46798706	65.02359772	0.3268	4427140	-178178	2081.3
442	1007	1347.77978516	2127.22998047	480.39599609	64.728302	0.3267	4428080	-174758	2081.62011719
442	1007	1347.92370605	2129.06005859	479.3789978	64.45	0.3256	4441290	-171337	2086.0300293
442	1007	1348.06689453	2131.78173828	477.82415771	64.43756104	0.32389903	4461420	-167917.21875	2092.82397461
442	1007	1348.17492676	2133.734375	476.72857666	64.15	0.3226974	4475750	-164496.203125	2097.64038086
442	1007	1348.32849121	2138.90991211	473.79800415	64.15	0.3195	4514400	-161079	2110.6
442	1007	1348.48205566	2140.6	472.80700684	64.15	0.3184	4527420	-157351	2115.0300293
442	1007	1348.63562012	2142.09008789	471.9670105	65.04270172	0.3174	4538640	-151307	2118.79003906
442	1007	1348.82385254	2143.76147461	471.01123047	66.22172546	0.3163991	4551390	-145263.09375	2123.09375
442	1007	1348.9407959	2145.43164063	470.05603027	66.25	0.315299	4564200	-139220.09375	2127.4140625
442	1007	1349.05761719	2147.58007813	468.87701416	66.25	0.3141	4580260	-133181	2132.76
442	1007	1349.19885254	2148.15991211	468.50100708	65.1359024	0.3136	4585180	-127137	2134.4699707
442	1007	1349.33874512	2149.29003906	467.87	63.68180084	0.313	4593790	-121093	2137.35009766
442	1007	1349.47888184	2153.08154297	465.72009277	63.01195145	0.31059894	4623120	-114425.3828125	2147.21411133
442	1007	1349.61779785	2155.08007813	464.6	62.95	0.3093	4638590	-106300.390625	2152.39038086
442	1007	1349.75769043	2155.3	464.48001099	62.95	0.3092	4640240	-98183.1015625	2152.94995117
442	1007	1349.89672852	2153.77001953	465.32800293	63.45869827	0.3101	4628510	-90058.8984375	2149.02001953
442	1007	1350.03686523	2152.5	466.03399658	63.55	0.3109	4618770	-81934.703125	2145.77001953
442	1007	1350.17687988	2150.41918945	467.23342896	63.54980469	0.31220052	4602470	-73810.4921875	2140.2578125
442	1007	1350.31689453	2149.51904297	467.76052856	63.30974579	0.31280047	4595340	-65685.8359375	2137.84790039
442	1007	1350.4576416	2148.45996094	468.35900879	63.25	0.3134	4587200	-57007.1015625	2135.11010742
442	1007	1350.59875488	2147.35009766	468.99499512	62.78910065	0.3141	4578630	-47680.30078125	2132.2199707
442	1007	1350.73876953	2152.36010742	466.138	62.04489899	0.311	4617520	-38353.6015625	2145.29003906
442	1007	1350.87792969	2154.53588867	464.9034729	61.33304596	0.30970269	4634410	-29026.8125	2150.98852539
442	1007	1351.01782227	2149.22119141	467.93429565	61.15	0.313	4593100	-19700.11132813	2137.0534668
442	1007	1351.15881348	2150.76	467.03201294	61.15	0.312	4605230	-10381	2141.17993164
442	1007	1351.29785156	2155.54003906	464.31100464	63.00859833	0.309	4642480	-1054.26	2153.72998047
442	1007	1351.43688965	2154.64990234	464.82400513	64.65650177	0.3096	4635430	8360.61035156	2151.35009766
442	1007	1351.5769043	2149.69091797	467.66653442	65.44416809	0.31269953	4596700	17832.90625	2138.27197266
442	1007	1351.71777344	2150.65063477	467.10354614	65.65	0.31209949	4604260	27305.20703125	2140.85205078
442	1007	1351.85766602	2151.61010742	466.56201172	65.65	0.3115	4611640	36769.80078125	2143.34008789
442	1007	1351.9967041	2153.33007813	465.59698486	64.55590057	0.3105	4624900	46242.19921875	2147.7800293
442	1007	1352.13684082	2156.06005859	464.02398682	62.60609818	0.3087	4646460	55714.5	2155.06005859
442	1007	1352.27478027	2159.0715332	462.32919312	59.84762192	0.30679908	4670020	65186.39453125	2162.96386719
442	1007	1352.4128418	2160.87963867	461.2961731	58.28168869	0.30570015	4684370	74149.3984375	2167.79931641
442	1007	1352.55175781	2160.5	461.51199341	58.15	0.3059	4681360	82863.5	2166.79003906
442	1007	1352.69067383	2159.37011719	462.16699219	58.15	0.3067	4672260	91584.703125	2163.7199707
442	1007	1352.82971191	2157.01	463.50601196	58.6114006	0.3081	4653700	100306	2157.4699707
442	1007	1352.96887207	2153.55908203	465.47259521	60.24253845	0.31030065	4626650	109027.1015625	2148.35766602
442	1007	1353.10900879	2152.33081055	466.15759277	61.88318253	0.31109953	4617170	117748.1015625	2145.2019043
442	1007	1353.2487793	2153.17993164	465.6579895	62.35	0.3105	4623950	126462	2147.5
442	1007	1353.38781738	2153.77001953	465.32998657	62.35	0.3101	4628470	133859	2149.01
442	1007	1353.52783203	2155.35009766	464.42700195	61.70190048	0.3091	4640910	140868	2153.18994141
442	1007	1353.66589355	2157.50073242	463.2026062	60.85	0.30779949	4657780	147877.703125	2158.88183594
442	1007	1353.80493164	2158.44018555	462.68084717	60.85046768	0.30719984	4665070	154886.703125	2161.32080078
442	1007	1353.94384766	2158.8	462.48199463	61.42649841	0.307	4667860	161890	2162.25
442	1007	1354.08276367	2159.24	462.237	62.79130173	0.3067	4671290	168899	2163.38989258
442	1007	1354.22058105	2160.04003906	461.78399658	63.76139832	0.3063	4677590	175909	2165.51
442	1007	1354.35998535	2160.12988281	461.70193481	64.15	0.3062	4678640	180891.75	2165.90014648
442	1007	1354.49780273	2160.26025391	461.63497925	64.14993286	0.3061	4679590	185503.75	2166.21020508
442	1007	1354.63671875	2160.42993164	461.569	64.05860138	0.306	4680620	190112	2166.52001953
442	1007	1354.7746582	2160.5300293	461.50299072	63.59080124	0.3059	4681510	194725	2166.83007813
442	1007	1354.91369629	2160.62988281	461.43600464	62.45940018	0.3059	4682400	199337	2167.14990234
442	1007	1355.05187988	2160.72998047	461.3699646	60.61049271	0.3058	4683280	203949.765625	2167.46020508
442	1007	1355.18994141	2160.8503418	461.30395508	59.01147461	0.3057	4684220	208559.859375	2167.77001953
442	1007	1355.32885742	2161.02001953	461.237	58.85900116	0.3056	4685270	210852	2168.08007813
442	1007	1355.46679688	2161.08007813	461.194	58.47190094	0.3056	4685840	212758	2168.2800293
442	1007	1355.60583496	2160.93994141	461.25698853	57.21049881	0.3056	4684900	214665	2167.99
442	1007	1355.74401855	2160.64941406	461.41711426	56.35	0.30580017	4682640	216570.5625	2167.23950195
442	1007	1355.88183594	2160.37011719	461.57614136	56.35	0.306	4680420	218477.546875	2166.48950195
442	1007	1356.02062988	2160.15991211	461.73498535	56.35	0.3062	4678340	220382	2165.74
442	1007	1356.15869141	2159.86010742	461.89401245	56.35	0.3063	4676100	222288	2165
442	1007	1356.29772949	2159.57006836	462.0539856	56.35	0.3065	4673840	221865	2164.25
442	1007	1356.43688965	2159.26977539	462.21313477	56.35015869	0.30670014	4671590	221054.359375	2163.49951172
442	1007	1356.57495117	2158.97998047	462.36898804	56.5451889	0.3069	4669390	220244.328125	2162.77001953
442	1007	1356.71374512	2159.01	462.36099243	58.86579895	0.3069	4669550	219434	2162.81005859
442	1007	1356.85180664	2162.22998047	460.5249939	60.5788002	0.3048	4695140	218624	2171.42993164
442	1007	1356.98986816	2164.88989258	459.0289917	61.1792984	0.3032	4716240	217813	2178.51
442	1007	1357.12683105	2167.6105957	457.47970581	62.06027985	0.30149966	4738150	217001.75	2185.89111328
442	1007	1357.26379395	2168.2019043	457.14993286	62.65240479	0.30109885	4742850	214236.40625	2187.47509766
442	1007	1357.40063477	2170.5	455.82	62.65240097	0.2997	4761750	211049	2193.85009766
442	1007	1357.53662109	2174.5300293	453.526	62.65240097	0.2971	4794720	207858	2204.94995117
442	1007	1357.67272949	2174.88989258	453.36099243	60.32619858	0.297	4797270	204668	2205.75
442	1007	1357.80895996	2175.18896484	453.16546631	57.96396255	0.29670057	4799980	201477.40625	2206.69750977
442	1007	1357.94482422	2174.07861328	453.78076172	56.44512939	0.29740086	4791040	198286.40625	2203.70605469
442	1007	1358.0769043	2172.43994141	454.74099731	56.35	0.2985	4777300	195099	2199.05004883
442	1007	1358.20910645	2168.22998047	457.12	56.17860031	0.3011	4743260	190529	2187.61010742
442	1007	1358.35571289	2166.02001953	458.35998535	56.06230164	0.3025	4725600	185497	2181.68994141
442	1007	1358.49389648	2161.78808594	460.77426147	56.05	0.30510136	4691680	180464.90625	2170.26416016
442	1007	1358.63293457	2159.13720703	462.28656006	56.04959106	0.30680162	4670590	175433.890625	2163.15283203
442	1007	1358.77185059	2155.86010742	464.16101074	55.54579926	0.3088	4644650	170406	2154.41992188
442	1007	1358.91174316	2154.81005859	464.76699829	55.45	0.3095	4636310	165374	2151.62011719
442	1007	1359.05078125	2153.81005859	465.29800415	55.45	0.3101	4628880	160342	2149.15991211
442	1007	1359.1907959	2152.80908203	465.87142944	56.40233994	0.31080046	4621040	154507.03125	2146.51782227
442	1007	1359.33105469	2151.8190918	466.44345093	58.04753113	0.3114005	4613260	148392.03125	2143.87768555
