Inline	Crossline	Time(ms)	Density(Kg/m3)	Sonic(Microseconds/meter)	Gamma_Ray(API)	Porosity(Fraction)	P_Impedance(Meter/second x Kg/m3)	P_Impedance_rel(Meter/second x Kg/m3)	Vp(Meter/second)
244	387	992.31445313	2215.66577148	430.16711426	59.76374817	0.27146018	5147320	-32200.03515625	2324.68115234
244	387	992.4475708	2213.15551758	431.60861206	57.70120621	0.27302033	5120630	-31806.35351563	2316.92089844
244	387	992.58203125	2209.87915039	433.4697876	56.00987625	0.27511352	5090020	-31302.453125	2306.97314453
244	387	992.71630859	2206.94555664	435.12905884	56.12044144	0.27694699	5065400	-30780.6484375	2298.17114258
244	387	992.8503418	2206.87060547	435.17733765	60.50610352	0.27695972	5073340	-30258.83984375	2297.91479492
244	387	992.98425293	2210.06616211	433.3744812	66.14215088	0.27496621	5109360	-29737.24609375	2307.48828125
244	387	993.11749268	2213.14257813	431.62149048	67.18589783	0.27305302	5134140	-29215.44726563	2316.84960938
244	387	993.25128174	2213.01171875	431.6897583	62.5701561	0.27311337	5123620	-28693.8515625	2316.47631836
244	387	993.38531494	2211.02734375	432.81808472	56.97502899	0.27432692	5102970	-28172.04882813	2310.43945313
244	387	993.51934814	2209.07714844	433.92785645	54.18241882	0.27558059	5086520	-27650.24023438	2304.53198242
244	387	993.65325928	2207.30639648	434.94442749	53.18729401	0.27670687	5070720	-27084.12304688	2299.15039063
244	387	993.78796387	2206.51708984	435.39642334	53.54613876	0.27722007	5066790	-26457.83203125	2296.76147461
244	387	993.92224121	2206.03320313	435.66397095	56.36334991	0.27752003	5062460	-25815.921875	2295.34643555
244	387	994.05700684	2205.0637207	436.20864868	59.91083145	0.27811345	5052380	-25173.73242188	2292.48095703
244	387	994.19207764	2203.93823242	436.85183716	60.60644913	0.27881369	5042380	-24531.48632813	2289.10693359
244	387	994.32696533	2204.3515625	436.60562134	59.12252045	0.27855989	5051240	-23889.53125	2290.39575195
244	387	994.46124268	2207.33129883	434.90704346	57.39424133	0.27671292	5084250	-23247.33203125	2299.34692383
244	387	994.59527588	2209.70605469	433.56466675	55.42203903	0.27521989	5101100	-22605.34570313	2306.46118164
244	387	994.72924805	2211.04638672	432.80935669	54.09175491	0.27438653	5111330	-21963.13085938	2310.48608398
244	387	994.86260986	2211.90039063	432.31292725	53.6267662	0.2738331	5118290	-21334.16796875	2313.13916016
244	387	994.99621582	2211.43969727	432.57568359	52.44084549	0.27414012	5110100	-20745.6640625	2311.73828125
244	387	995.13024902	2208.82348633	434.07174683	51.3776207	0.27576706	5080870	-20169.68945313	2303.78198242
244	387	995.26501465	2205.93579102	435.70248413	50.30924225	0.27754679	5056450	-19593.8984375	2295.15332031
244	387	995.4	2205.00195313	436.23260498	49.01881027	0.27814668	5054000	-19017.890625	2292.35375977
244	387	995.53509521	2204.32080078	436.63821411	48.65960312	0.27856693	5046360	-18441.9375	2290.22216797
244	387	995.67004395	2203.91674805	436.87124634	48.6595993	0.27877337	5044190	-17866.18945313	2289.00170898
244	387	995.80505371	2203	437.37963867	48.52947235	0.27938682	5034130	-17290.18945313	2286.34545898
244	387	995.93994141	2202.18408203	437.85092163	48.06452179	0.27996668	5027850	-16714.40039063	2283.88061523
244	387	996.07495117	2203.48168945	437.0980835	49.54706192	0.27907306	5046090	-16145.87109375	2287.82128906
244	387	996.20935059	2208.39355469	434.3053894	55.82821274	0.27598485	5099090	-15738.55566406	2302.55883789
244	387	996.34332275	2210.83081055	432.93435669	58.02345657	0.27448654	5109370	-15388.98632813	2309.81884766
244	387	996.47650146	2211.65356445	432.45635986	54.63568115	0.27400658	5115910	-15039.28710938	2312.37304688
244	387	996.61029053	2210.26318359	433.24121094	49.08778	0.27485347	5096540	-14689.69824219	2308.18798828
244	387	996.7442627	2208.96386719	434	46.37986755	0.27564013	5087340	-14339.98730469	2304.15429688
244	387	996.87902832	2208.64135742	434.18759155	50.25675583	0.27587339	5086650	-13990.25683594	2303.15136719
244	387	997.01324463	2207.79833984	434.64645386	56.03686142	0.27641347	5076940	-13640.68652344	2300.72094727
244	387	997.14733887	2207.58813477	434.75909424	54.88660049	0.27652666	5078020	-13290.98730469	2300.12402344
244	387	997.28131104	2210.12841797	433.33505249	49.71963882	0.27495983	5108420	-12941.3984375	2307.69360352
244	387	997.41455078	2212.70507813	431.87774658	47.86679459	0.27337307	5128940	-12809.46972656	2315.47143555
244	387	997.54754639	2216.67797852	429.62094116	47.08147812	0.27087191	5170810	-12791.4375	2327.6496582
244	387	997.67980957	2219.56494141	427.98077393	47.61049271	0.269	5191720	-12785.96582031	2336.55664063
244	387	997.81182861	2220.19213867	427.62454224	49.29648972	0.2686	5191990	-12780.5390625	2338.50317383
244	387	997.94384766	2219.35644531	428.07763672	51.22110367	0.26918674	5181750	-12775.06542969	2336.02905273
244	387	998.07653809	2218.2578125	428.71563721	54.007164	0.26991346	5171450	-12769.63867188	2332.55273438
244	387	998.20959473	2214.80712891	430.68707275	54.36009216	0.27208132	5132070	-12764.23730469	2321.88964844
244	387	998.3425293	2216.45458984	429.74899292	54.13713455	0.27103955	5166900	-12758.765625	2326.94970703
244	387	998.47485352	2220.79296875	427.28366089	54.11840057	0.26827282	5208670	-12753.33886719	2340.3762207
244	387	998.6060791	2224.54492188	425.13116455	54.11840057	0.26588652	5241380	-12917.2109375	2352.22412109
244	387	998.73712158	2226.54077148	424.00601196	54.40499115	0.26463982	5254780	-13260.29296875	2358.45605469
244	387	998.86810303	2226.31347656	424.12783813	54.2747879	0.2647669	5247120	-13646.13476563	2357.77880859
244	387	999.30529785	2224.55688477	425.11776733	54.13742828	0.26585358	5227610	-14031.86621094	2352.29541016
244	387	999.8538208	2220.31762695	427.54333496	51.41177368	0.2685473	5180830	-14417.76757813	2338.96777344
244	387	1000.05426025	2210.78051758	432.95401001	48.20713043	0.2745339	5079900	-14803.47753906	2309.80908203
244	387	1000.05841064	2203.78027344	436.9437561	46.98914719	0.27889398	5030680	-15189.29199219	2288.64428711
244	387	1000.06329346	2201.04345703	438.48007202	39.20084381	0.28053382	5015760	-15575.13574219	2280.61035156
244	387	1000.06903076	2201.19604492	438.40170288	46.51767731	0.28050661	5022850	-15960.8671875	2281.01391602
244	387	1000.07592773	2205.98974609	435.67849731	48.06258774	0.27753925	5078320	-16436.62304688	2295.29077148
244	387	1000.08428955	2215.25537109	430.40435791	50.20547867	0.27173281	5172580	-17137.63476563	2323.47705078
244	387	1000.09490967	2227.49707031	423.44326782	53.35784912	0.26405847	5293550	-17909.0390625	2361.73046875
244	387	1000.10845947	2233.44238281	420.08001709	54.11840057	0.26035896	5325330	-18680.5234375	2380.49975586
244	387	1000.12658691	2230.13232422	421.95983887	55.4534111	0.26236731	5270880	-19451.640625	2369.91992188
244	387	1000.15185547	2224.99829102	424.88256836	57.04008102	0.26557392	5224500	-20223.0390625	2353.61645508
244	387	1000.1897583	2220.67553711	427.3480835	52.58795547	0.26830688	5186320	-20994.13476563	2340.03125
244	387	1000.25305176	2214.16650391	431.04718018	48.10826111	0.27237421	5119140	-21765.61328125	2319.97851563
244	387	1000.37969971	2204.54614258	436.51702881	43.82725525	0.27836981	5026120	-22537.05078125	2290.93481445
244	387	1000.75915527	2194.92626953	441.96972656	41.16342163	0.28442779	4945050	-23353.98632813	2262.66015625
244	387	1001.13616943	2189.52783203	445.03619385	42.89579773	0.28783384	4910860	-24356.66796875	2247.02124023
244	387	1001.27282715	2192.80444336	443.18496704	47.04364395	0.28578636	4961740	-25420.18359375	2256.41601563
244	387	1001.40795898	2204.02587891	436.80111694	52.22324753	0.27871177	5077690	-26484.16601563	2289.50317383
244	387	1001.54077148	2216.98144531	429.4234314	55.22571182	0.27055606	5194700	-27548.11914063	2328.84399414
244	387	1001.67205811	2225.29541016	424.69754028	55.01997757	0.26539254	5256380	-28611.59375	2354.65869141
244	387	1001.80303955	2224.58349609	425.099823	54.02363586	0.26584038	5224940	-29675.56640625	2352.40063477
244	387	1001.93487549	2220.66552734	427.33627319	53.04761124	0.26830688	5186360	-30739.0859375	2340.09155273
244	387	1002.06756592	2220.03222656	427.71139526	52.11	0.26870659	5191990	-31803.06835938	2338.02148438
244	387	1002.19903564	2223.1940918	425.92044067	50.33226395	0.26676545	5230120	-32881.84375	2347.8762207
244	387	1002.33007813	2228.03564453	423.16796875	48.86008835	0.26375273	5278040	-34072.16796875	2363.15307617
244	387	1002.46105957	2224.87402344	424.95346069	49.0173111	0.26568738	5220950	-35301.59375	2353.23974609
244	387	1002.5949707	2209.42724609	433.7197876	48.67064285	0.2753543	5051150	-36530.4921875	2305.91333008
244	387	1002.73217773	2192.54150391	443.3112793	48.40449524	0.28590858	4908980	-37759.96875	2255.93847656
244	387	1002.86950684	2190.56347656	444.44232178	49.91695023	0.28713235	4936410	-38989.39453125	2250.02758789
244	387	1003.00500488	2199.09716797	439.60614014	53.85615921	0.2818321	5027010	-40218.37109375	2274.85180664
244	387	1003.13928223	2206.87060547	435.1930542	56.60357666	0.2770192	5087320	-41447.79296875	2297.85839844
244	387	1003.27325439	2208.60668945	434.20315552	55.73729324	0.2759	5086900	-42676.6953125	2303.0690918
244	387	1003.40948486	2199.52856445	439.34579468	52.78290939	0.28154811	4977880	-43903.5234375	2276.22631836
244	387	1003.54644775	2191.98364258	443.63354492	49.32558823	0.28624177	4927750	-45112.765625	2254.13500977
244	387	1003.68359375	2188.86279297	445.41668701	49.58956909	0.28822693	4909300	-46315.4765625	2245.09472656
244	387	1003.82122803	2189.30957031	445.15301514	50.19161606	0.28793982	4921310	-47518.60546875	2246.41796875
244	387	1003.95843506	2192.49633789	443.33694458	50.90924454	0.28593978	4954410	-48721.27734375	2255.63378906
244	387	1004.09399414	2199.76977539	439.19741821	51.80457306	0.28141233	5028700	-49924.3984375	2276.93554688
244	387	1004.22833252	2207.45532227	434.82296753	52.7	0.27655104	5094400	-51127.56640625	2299.83203125
244	387	1004.3616333	2214.78198242	430.66238403	53.59519958	0.272	5160590	-52330.2734375	2322.0480957
244	387	1004.49310303	2221.10180664	427.0953064	54.37623978	0.26808599	5215120	-53533.40234375	2341.41821289
244	387	1004.62481689	2224.53808594	425.13531494	54.57329941	0.26592654	5239080	-54723.38671875	2352.19677734
244	387	1004.75463867	2232.47192383	420.63659668	54.57329941	0.26095217	5332680	-55783.04296875	2377.43115234
244	387	1004.88366699	2240.16601563	416.2517395	54.48443222	0.25614455	5399770	-56796.78125	2402.43383789
244	387	1005.01190186	2241.19311523	415.66439819	53.68119431	0.25551349	5389080	-57810.0703125	2405.79003906
244	387	1005.14208984	2233.15405273	420.25076294	52.28915024	0.26054126	5287200	-58823.84375	2379.63818359
244	387	1005.27453613	2219.83032227	427.80834961	52.18854141	0.26882741	5153920	-59837.171875	2337.66235352
244	387	1005.40826416	2209.37133789	433.74520874	52.31838608	0.27538109	5072180	-60850.87109375	2305.56542969
244	387	1005.54382324	2200.39233398	438.85043335	52.63972092	0.28100938	4993160	-61864.65625	2278.73510742
244	387	1005.68054199	2193.16137695	442.95864868	52.79917908	0.28550747	4936040	-62877.96875	2257.57617188
244	387	1005.81750488	2191.421875	443.94873047	54.43495178	0.2866	4936260	-63877.21875	2252.51147461
244	387	1005.95452881	2193.09472656	442.9967041	54.6932373	0.28557324	4955810	-64645	2257.35595703
244	387	1006.09075928	2194.57275391	442.17523193	53.90916824	0.28468654	4965810	-65330.99609375	2261.54541016
244	387	1006.22747803	2193.24633789	442.93835449	52.35766602	0.28552735	4946440	-66016.90625	2257.66015625
244	387	1006.36376953	2195.86279297	441.45153809	50.89016724	0.28384614	4984330	-66702.59375	2265.26757813
244	387	1006.49902344	2205.14282227	436.17706299	49.54457855	0.27803868	5081970	-67388.59375	2292.72680664
244	387	1006.63104248	2221.10083008	427.10919189	49.1337471	0.2680591	5244640	-68074.2265625	2341.57299805
244	387	1006.7598877	2236.75952148	418.1892395	55.52571487	0.25827822	5387570	-68760.203125	2391.4543457
244	387	1006.88861084	2241.66186523	415.39517212	59.65112305	0.25521296	5399770	-69446.1875	2407.33251953
244	387	1007.01904297	2231.57666016	421.12765503	57.78664017	0.261455	5263490	-70083.4140625	2374.74194336
244	387	1007.15222168	2215.46679688	430.30053711	54.20653152	0.27157536	5108380	-70429.78125	2324.19555664
244	387	1007.28619385	2207.125	435.03143311	52.31514359	0.27682027	5061060	-70676.75	2298.70678711
244	387	1007.42102051	2203.25537109	437.23968506	51.88008499	0.2792404	5031070	-70923.78125	2287.08398438
244	387	1007.55609131	2202.609375	437.59838867	53.75756073	0.27957988	5034260	-71170.8515625	2285.19726563
244	387	1007.69171143	2201.48974609	438.22488403	63.44982529	0.28030688	5019820	-71417.78125	2281.93237305
244	387	1007.82775879	2196.73681641	440.92584229	67.50804138	0.28331405	4968590	-71664.859375	2267.98657227
244	387	1007.96380615	2196.69555664	440.9515686	69.75463104	0.28334656	4986570	-71911.78125	2267.8269043
244	387	1008.09893799	2203.11816406	437.30166626	70.65097046	0.27933237	5057030	-72158.8515625	2286.79516602
244	387	1008.23260498	2215.03198242	430.54379272	67.841362	0.27190927	5177690	-72344.9765625	2322.79052734
244	387	1008.36407471	2224.47753906	425.17172241	65.35676575	0.26595902	5252160	-72233.4609375	2352.04492188
244	387	1008.49578857	2223.37036133	425.79504395	65.35605621	0.26658052	5210920	-72021.9609375	2348.56420898
244	387	1008.62786865	2218.39086914	428.62567139	62.39143753	0.26972026	5162940	-71810.5625	2333.05932617
244	387	1008.76055908	2215.3815918	430.33889771	56.9902153	0.27162692	5142590	-71599.0625	2323.75268555
244	387	1008.89434814	2211.72265625	432.42837524	54.13759232	0.27390796	5104670	-71387.5703125	2312.54443359
244	387	1009.02685547	2219.4855957	428.01	50.87516022	0.26909858	5216860	-71176.15625	2336.51513672
244	387	1009.15802002	2226.86157227	423.82232666	46.21989059	0.26445931	5268440	-70964.65625	2359.50195313
244	387	1009.28833008	2232.05175781	420.8682251	42.63352966	0.26122639	5316610	-70753.25	2376.06274414
244	387	1009.41766357	2236.85229492	418.14138794	44.33884048	0.25819945	5361680	-70502.1484375	2391.55371094
244	387	1009.54663086	2237.49365234	417.7890625	53.79756165	0.25784028	5353360	-69983.109375	2393.54345703
244	387	1009.67706299	2232.26	420.75289917	59.84108734	0.26108077	5288480	-69372.2421875	2376.72583008
244	387	1009.80877686	2222.05566406	426.55212402	58.3213501	0.26748139	5181630	-68761.140625	2344.49780273
244	387	1009.94146729	2213.45776367	431.43722534	55.61399841	0.27284706	5112220	-68150.25	2317.88720703
244	387	1010.0760498	2210.00952148	433.39208984	53.65867233	0.27498025	5094680	-67539.0703125	2307.38696289
244	387	1010.21038818	2207.80957031	434.63925171	54.03231812	0.27632734	5074250	-66927.9765625	2300.76391602
244	387	1010.34423828	2208.17578125	434.42605591	54.07360458	0.27611318	5086310	-66317.0703125	2301.88598633
244	387	1010.47753906	2211.93359375	432.28793335	50.20927048	0.27377278	5128030	-65705.9453125	2313.28076172
244	387	1010.61126709	2213.70532227	431.29019165	48.66115952	0.27270663	5134500	-65095.05859375	2318.62158203
244	387	1010.74456787	2213.07861328	431.65466309	52.86389923	0.27311346	5124240	-64281.5703125	2316.66918945
244	387	1010.8782959	2211.94335938	432.29782104	56.44803619	0.27381364	5113990	-63388.875	2313.22558594
244	387	1011.01159668	2212.52758789	431.97460938	56.06604767	0.27341318	5124840	-62494.37109375	2314.95068359
244	387	1011.14465332	2215.52001953	430.27877808	52.53794098	0.27158627	5157900	-61599.54296875	2324.08129883
244	387	1011.27685547	2217.52392578	429.14050293	47.59926224	0.27033994	5170810	-60705.0625	2330.24023438
244	387	1011.40734863	2217.9	428.92697144	46.36168671	0.2701	5170810	-59810.24609375	2331.4
244	387	1011.53729248	2217.9	428.92700195	47.17371368	0.2701	5170810	-58915.3984375	2331.4
244	387	1011.66723633	2218.1640625	428.7722168	47.6696701	0.26995328	5174190	-58020.9453125	2332.2434082
244	387	1011.79956055	2219.32348633	428.09692383	47.34019852	0.26916647	5187790	-57126.14453125	2335.92431641
244	387	1011.9317627	2218.91064453	428.32305908	46.75164413	0.26941341	5178020	-56171.375	2334.68554688
244	387	1012.06530762	2212.22363281	432.12896729	47.59158707	0.27363437	5098530	-55178.35546875	2314.18310547
244	387	1012.20013428	2204.97607422	436.2588501	47.38417816	0.27818206	5038460	-54179.5546875	2292.25146484
244	387	1012.33496094	2201.09204102	438.45941162	47.09196472	0.28062034	5013410	-53181.08203125	2280.71850586
244	387	1012.47070313	2199.90454102	439.14352417	46.73413849	0.28132004	5008130	-52182.25390625	2277.15966797
244	387	1012.60675049	2200.55688477	438.7644043	43.70697021	0.28095996	5017990	-51183.7890625	2279.12963867
244	387	1012.74206543	2201.70092773	438.12133789	42.32154846	0.28021321	5028010	-50184.9609375	2282.47753906
244	387	1012.87640381	2205.38574219	436.01855469	42.24031067	0.27787194	5069700	-49186.08203125	2293.51147461
244	387	1013.0088501	2218.79370117	428.38986206	43.81643295	0.26947135	5220410	-48187.66015625	2334.54833984
244	387	1013.14080811	2221.31274414	426.95718384	44.89035034	0.26787364	5196290	-47223.1875	2342.16381836
244	387	1013.27349854	2218.08251953	428.79803467	43.14805984	0.26991349	5164320	-46307.375	2332.10839844
244	387	1013.40582275	2219.48535156	428.01907349	40.84493256	0.26903296	5193200	-45404.18359375	2336.35522461
244	387	1013.53790283	2221.04199219	427.12011719	39.21257401	0.2680597	5202520	-44501.00390625	2341.26611328
244	387	1013.668396	2221.3	426.9659729	40.39447021	0.2679	5202520	-43598.18359375	2342.11010742
244	387	1013.79833984	2221.35864258	426.93444824	45.30487823	0.2679	5203240	-42694.98046875	2342.27856445
244	387	1013.92987061	2222.24536133	426.45141602	52.23085403	0.26738659	5213840	-41792.09765625	2344.93603516
244	387	1014.06109619	2223.35205078	425.80831909	58.79345322	0.26668653	5224270	-40888.8828125	2348.4765625
244	387	1014.19281006	2224.49121094	425.1739502	60.12346649	0.26598632	5234750	-39985.703125	2351.98095703
244	387	1014.32263184	2224.8	425.00601196	58.67725372	0.2658	5234750	-39082.8828125	2352.90991211
244	387	1014.45172119	2224.8	425.00601196	54.87175751	0.2658	5234750	-38376.484375	2352.90991211
244	387	1014.58074951	2223.93457031	425.47906494	48.39494324	0.2663134	5224040	-37743.7109375	2350.29174805
244	387	1014.71099854	2223.60546875	425.65689087	46.41036224	0.2665	5223890	-37111.390625	2349.31079102
244	387	1014.84289551	2221.9855957	426.57556152	46.70386887	0.26745397	5203480	-36479.05078125	2344.2512207
244	387	1014.97485352	2220.57104492	427.40087891	51.2210083	0.26838681	5192630	-35846.91796875	2339.72045898
244	387	1015.10681152	2220.21875	427.60934448	54.95308685	0.2686	5191990	-35214.51953125	2338.5859375
244	387	1015.2388916	2220.93334961	427.18508911	55.27695084	0.26815996	5201530	-34582.40625	2340.90625
244	387	1015.37084961	2223.56176758	425.70153809	53.26708984	0.26653296	5231240	-33950.09375	2349.06860352
244	387	1015.5020752	2224.69873047	425.06295776	49.45816422	0.26585326	5234750	-33317.75	2352.59326172
244	387	1015.6338501	2223.34765625	425.82901001	48.47486877	0.26668024	5216330	-32770.85546875	2348.36206055
244	387	1015.76580811	2222.58520508	426.26367188	49.7503891	0.26714671	5213310	-32463.27148438	2345.96166992
244	387	1015.89593506	2222.5	426.31298828	51.78202438	0.2672	5213310	-32231.4921875	2345.69018555
244	387	1016.02545166	2223.15283203	425.92422485	51.55519104	0.26675987	5221890	-31999.66796875	2347.83203125
244	387	1016.15679932	2224.24145508	425.31115723	48.36521149	0.26608631	5232520	-31767.87304688	2351.22241211
244	387	1016.2880249	2224.73364258	425.04168701	47.41253662	0.26582664	5234750	-31536.16992188	2352.71289063
244	387	1016.41705322	2224.8	425.00601196	47.15998459	0.2658	5234750	-31304.375	2352.90991211
244	387	1016.54528809	2224.8	425.00601196	46.39867783	0.2658	5234750	-31072.57617188	2352.90991211
244	387	1016.67370605	2224.8	425.00601196	44.77178192	0.2658	5234750	-30840.703125	2352.90991211
244	387	1016.80181885	2225.37915039	424.66363525	42.86511612	0.26536012	5242370	-30609.06054688	2354.80883789
244	387	1016.93286133	2225.81738281	424.40179443	45.0067482	0.26505324	5245400	-30513.66796875	2356.25561523
244	387	1017.06335449	2227.65429688	423.36853027	48.41705704	0.26397249	5267710	-30673.01953125	2362.01245117
244	387	1017.19415283	2228.42211914	422.92611694	49.11225891	0.26345322	5269560	-30906.64648438	2364.47705078
244	387	1017.32513428	2227.36157227	423.53204346	48.49846649	0.26413393	5255200	-31140.24804688	2361.09790039
244	387	1017.45605469	2226.87207031	423.82165527	48.02291107	0.26447332	5253930	-31373.65625	2359.48022461
244	387	1017.58703613	2227.52978516	423.44018555	47.64293671	0.26405978	5262970	-31607.25	2361.60498047
244	387	1017.71820068	2229.10839844	422.53289795	47.26327133	0.2630927	5280180	-31840.84570313	2366.68408203
244	387	1017.84838867	2230.2578125	421.87609863	46.88362503	0.26235965	5288830	-32074.44335938	2370.36572266
244	387	1017.97912598	2230.0378418	422.01174927	46.50414276	0.26249358	5282670	-32308.04492188	2369.60620117
244	387	1018.10931396	2229.97265625	422.0508728	46.12476349	0.26252669	5284020	-32541.45507813	2369.38720703
244	387	1018.2401123	2229.02685547	422.59030151	45.74869537	0.26308697	5271320	-32892.37109375	2366.36230469
244	387	1018.37121582	2227.51757813	423.45819092	43.7747612	0.26403391	5256330	-33503.8046875	2361.51367188
244	387	1018.5022583	2225.79370117	424.42926025	43.0278511	0.2651073	5239870	-34194.27734375	2356.11132813
244	387	1018.63323975	2225.32006836	424.69692993	44.3199234	0.2654	5239810	-34884.77734375	2354.61791992
244	387	1018.76483154	2225.40795898	424.64813232	45.26118851	0.26532671	5240920	-35574.64453125	2354.88842773
244	387	1018.89611816	2223.72314453	425.60510254	46.74344635	0.26640058	5219040	-36265.08984375	2349.59716797
244	387	1019.02783203	2222.65966797	426.21881104	47.35052109	0.26709357	5213310	-36955.58203125	2346.20874023
244	387	1019.15838623	2222.5	426.31298828	46.36963654	0.2672	5213310	-37646.00390625	2345.68994141
244	387	1019.28839111	2222.14038086	426.51043701	45.47691345	0.2674202	5208870	-38336.4765625	2344.61108398
244	387	1019.4197998	2221.83398438	426.67507935	44.82873535	0.2675733	5206770	-39026.4140625	2343.70678711
244	387	1019.55187988	2222.30566406	426.41842651	44.89002228	0.26730651	5213310	-39771.1875	2345.11206055
244	387	1019.68243408	2222.5	426.31298828	45.88821411	0.2672	5213310	-40754.83984375	2345.68994141
244	387	1019.81243896	2222.19189453	426.47961426	46.8180809	0.26734677	5209560	-41818.015625	2344.77978516
244	387	1019.9432373	2221.50756836	426.85266113	49.88467407	0.26776695	5202520	-42881.140625	2342.73266602
244	387	1020.07342529	2221.3	426.96603394	53.80774689	0.2679	5202520	-43943.44921875	2342.11035156
244	387	1020.20349121	2221.56420898	426.82293701	55.11725616	0.26775324	5205750	-45006.546875	2342.89501953
244	387	1020.33483887	2222.98120117	426.02752686	52.75761414	0.26689267	5222400	-46069.71484375	2347.26782227
244	387	1020.46618652	2223.68017578	425.62295532	46.48573303	0.26645321	5225480	-47132.9140625	2349.49853516
244	387	1020.59863281	2218.81323242	428.39596558	44.22497559	0.26948249	5162880	-48196.04296875	2334.328125
244	387	1020.73144531	2215.09912109	430.49594116	47.68058777	0.27177295	5139150	-49258.3515625	2322.90917969
244	387	1020.86462402	2216.61572266	429.62896729	55.03473663	0.27080593	5167150	-50321.453125	2327.59887695
244	387	1020.99621582	2224.48046875	425.16326904	60.4867897	0.26589641	5256120	-51543.43359375	2352.11010742
244	387	1021.12780762	2223.23095703	425.88903809	60.57435989	0.26672196	5207330	-52822.95703125	2348.04882813
244	387	1021.26062012	2218.18041992	428.75091553	56.99233246	0.2698752	5161710	-54102.53515625	2332.37744141
244	387	1021.39422607	2208.52905273	434.24230957	52.19115067	0.27597845	5058910	-55381.0234375	2302.96533203
244	387	1021.52978516	2201.74316406	438.09060669	50.67670441	0.28017449	5013840	-56660.5546875	2282.65625
244	387	1021.66583252	2199.30102539	439.48632813	51.31858444	0.2816605	5000790	-57940.0625	2275.38598633
244	387	1021.80181885	2198.73364258	439.79815674	52.47592163	0.28204679	4998940	-59219.640625	2273.76977539
244	387	1021.93713379	2201.12133789	438.45587158	53.43514252	0.28063214	5027910	-60499.1640625	2280.73657227
244	387	1022.07196045	2203.92358398	436.87225342	57.0736618	0.27885371	5050980	-61777.62890625	2289.00170898
244	387	1022.20556641	2210.04956055	433.3873291	59.1617012	0.27502492	5117470	-63057.15234375	2307.4465332
244	387	1022.33721924	2224.15185547	425.35385132	58.16975021	0.2661671	5270370	-64350.09375	2351.20922852
244	387	1022.4666748	2234.1496582	419.68695068	56.69549179	0.25995055	5342800	-65651.125	2382.77636719
244	387	1022.59716797	2232.81860352	420.44848633	54.69675064	0.26082841	5298970	-66953.3984375	2378.43188477
244	387	1022.72808838	2224.92871094	424.93240356	53.11407089	0.26570547	5213310	-68254.5625	2353.3815918
244	387	1022.86138916	2214.10620117	431.08505249	48.4359436	0.27248272	5108530	-69556.8046875	2319.83398438
244	387	1022.99609375	2206.84741211	435.18759155	44.23328781	0.27696875	5057540	-70859.1015625	2297.88525391
244	387	1023.13110352	2202.82470703	437.48403931	42.89967728	0.27951464	5027170	-72161.390625	2285.80737305
244	387	1023.26678467	2200.23217773	438.96572876	43.38218307	0.28112751	5006950	-73463.625	2278.08935547
244	387	1023.40270996	2199.53222656	439.36532593	44.57392502	0.2815733	5005870	-74764.8359375	2276.00878906
244	387	1023.53869629	2196.41113281	441.13833618	47.1319809	0.28358102	4969270	-76067.109375	2266.87817383
244	387	1023.67553711	2194.21118164	442.37020874	47.53194809	0.28488716	4956830	-77235.453125	2260.55419922
244	387	1023.81182861	2193.73193359	442.63446045	47.61429596	0.28517339	4955810	-78322.7421875	2259.20068359
244	387	1023.94854736	2192.23950195	443.4828186	45.42117691	0.28608072	4938680	-79398.1640625	2254.88256836
244	387	1024.08544922	2191.48242188	443.912323	42.95988464	0.28654659	4936040	-80472.7578125	2252.69750977
244	387	1024.22338867	2189.31640625	445.16012573	40.61055374	0.28792068	4911560	-81548.25	2246.39208984
244	387	1024.36120605	2187.4296875	446.22644043	39.12421036	0.28913394	4898630	-82623.7421875	2241.01953125
244	387	1024.49841309	2188.92114258	445.38638306	39.23165512	0.28815234	4920510	-83699.2421875	2245.24975586
244	387	1024.63549805	2191.44506836	443.96047974	42.14077759	0.2865991	4941820	-84774.734375	2252.45507813
244	387	1024.77246094	2193.09228516	443.01068115	43.33786392	0.28561351	4953570	-85849.2890625	2257.28515625
244	387	1024.90881348	2194.30126953	442.32949829	43.00437164	0.28488642	4963400	-86871.84375	2260.76391602
244	387	1025.04553223	2193.57519531	442.74954224	41.29557037	0.28528714	4951200	-87536.0703125	2258.61621094
244	387	1025.18249512	2191.54125977	443.90856934	39.72332764	0.28652751	4931770	-88077.375	2252.72021484
244	387	1025.3203125	2189.84643555	444.85501099	40.82433319	0.28763393	4919300	-88618.6796875	2247.92700195
244	387	1025.45739746	2190.9675293	444.22213745	43.19326019	0.28694692	4936860	-89159.46875	2251.13061523
244	387	1025.59375	2195.73144531	441.52377319	46.18146896	0.28395861	4986440	-89700.765625	2264.90893555
244	387	1025.72900391	2200.5480957	438.77450562	48.55043411	0.280945	5025780	-90242.078125	2279.09375
244	387	1025.86413574	2203.67749023	436.98452759	49.23084641	0.27895233	5049180	-90783.375	2288.4206543
244	387	1026	2204.98168945	436.24023438	48.94850922	0.27813303	5056450	-91324.6015625	2292.31811523
244	387	1026.1340332	2204.88476563	436.29562378	45.24052429	0.27814662	5052630	-91865.4375	2292.02416992
244	387	1026.26831055	2204.88012695	436.30084229	45.10206985	0.2782	5053920	-92127.296875	2291.99560547
