Inline	Crossline	Time(ms)	Density(Kg/m3)	Sonic(Microseconds/meter)	Gamma_Ray(API)	Porosity(Fraction)	P_Impedance(Meter/second x Kg/m3)	P_Impedance_rel(Meter/second x Kg/m3)	Vp(Meter/second)
722	848	1329.83557129	2075.89697266	509.57470703	52.18375397	0.35880187	4073820	-41527.59375	1962.42333984
722	848	1329.98864746	2072.16040039	511.7097168	52.25256348	0.36109975	4049520	-36972.09375	1954.2310791
722	848	1330.14245605	2072.75	511.34799194	56.50329971	0.3608	4053510	-32420.40039063	1955.62
722	848	1330.29553223	2075.36010742	509.888	58.79809952	0.3592	4070250	-27864.90039063	1961.2199707
722	848	1330.4486084	2076.84008789	509.06600952	55.92010117	0.3583	4079700	-23309.40039063	1964.38
722	848	1330.59960938	2085.10400391	504.34179688	56.39570236	0.35309756	4134440	-18936.6796875	1982.77868652
722	848	1330.74963379	2089.86035156	501.61682129	56.40422821	0.35009977	4166260	-14978.57910156	1993.55090332
722	848	1330.90039063	2090.32006836	501.37799072	57.2985	0.3498	4169140	-11023.70019531	1994.5
722	848	1331.05163574	2084.58007813	504.63	60.22489929	0.3534	4131020	-7065.54003906	1981.64001465
722	848	1331.20446777	2078.7	507.9960022	65.59179688	0.3571	4092000	-3107.41992188	1968.52001953
722	848	1331.35668945	2077.43359375	508.71191406	65.50158691	0.35789773	4083690	850.56365967	1965.7479248
722	848	1331.50878906	2081.87304688	506.17636108	60.5722084	0.35509816	4112990	4632.33789063	1975.60656738
722	848	1331.6595459	2085.52001953	504.10900879	57.51060104	0.3528	4137040	7588.47021484	1983.7
722	848	1331.81140137	2081.82006836	506.2250061	58.06269836	0.3551	4112540	10547	1975.4
722	848	1331.96447754	2077.74	508.54800415	59.85689926	0.3577	4085640	13505.59960938	1966.38
722	848	1332.11865234	2068.30615234	513.89025879	61.32271576	0.36350253	4025210	16464.10546875	1945.94140625
722	848	1332.27355957	2063.40258789	516.68041992	61.45432663	0.36659831	3993570	19422.51367188	1935.43591309
722	848	1332.42749023	2066.81005859	514.74499512	57.8064003	0.3645	4015240	22265.90039063	1942.70996094
722	848	1332.58251953	2063.52001953	516.5960083	55.4457016	0.3665	3994610	23927.40039063	1935.75
722	848	1332.73742676	2062.95996094	516.91101074	57.07899857	0.3669	3991040	25588.90039063	1934.56994629
722	848	1332.89257813	2065.8984375	515.24975586	59.4511795	0.3651008	4009520	27250.45117188	1940.80737305
722	848	1333.04772949	2064.31884766	516.15075684	59.67444992	0.36610076	3999460	28911.95117188	1937.4173584
722	848	1333.20263672	2062.75	517.026	59	0.367	3989660	30572.19921875	1934.14001465
722	848	1333.35754395	2061.36010742	517.82598877	60.40969849	0.3679	3980790	32149.5	1931.15002441
722	848	1333.5135498	2060.3	518.43	60.52629852	0.3686	3974130	32374.09960938	1928.9
722	848	1333.6685791	2059.80053711	518.69775391	57.49984741	0.36889976	3971100	32598.68554688	1927.90087891
722	848	1333.82470703	2060.2956543	518.42193604	53.50263214	0.36859658	3974140	32823.18359375	1928.94140625
722	848	1333.97839355	2066.87988281	514.69396973	51.20399857	0.3644	4016130	33047.6015625	1942.9
722	848	1334.13146973	2077.84008789	508.4750061	51.09109879	0.3576	4086460	33272.1015625	1966.68005371
722	848	1334.2767334	2086.62011719	503.47799683	50.32910156	0.3521	4144900	33496.69921875	1986.18005371
722	848	1334.43151855	2097.70483398	497.16287231	50.65977097	0.34520316	4219380	32429.69921875	2011.40844727
722	848	1334.58178711	2091.49145508	500.71389771	51.36266327	0.34910539	4177850	31323.80078125	1997.1307373
722	848	1334.73364258	2080.9699707	506.70498657	52.41740036	0.3557	4107110	30218.69921875	1973.54003906
722	848	1334.88562012	2083.56005859	505.20401001	52.23920059	0.354	4124870	29112.80078125	1979.37
722	848	1335.03967285	2069.38989258	513.27001953	56.31029892	0.3628	4031780	28006.90039063	1948.29003906
722	848	1335.19372559	2070.48168945	512.65808105	60.52550888	0.36219901	4038720	26900.15820313	1950.61352539
722	848	1335.34655762	2072.54638672	511.49435425	62.25966263	0.36099604	4052140	24880.82226563	1955.07385254
722	848	1335.49853516	2080.31005859	507.07299805	65.28559875	0.3561	4102690	22698.30078125	1972.1
722	848	1335.65161133	2074.9699707	510.1210022	68.09200287	0.3594	4067680	20514.09960938	1960.32995605
722	848	1335.8034668	2082.74	505.69500732	68.56829834	0.3545	4118620	18329.90039063	1977.47998047
722	848	1335.95458984	2086.23535156	503.72558594	68.76363373	0.35240284	4141710	16145.72363281	1985.20947266
722	848	1336.10656738	2080.49243164	506.96566772	63.27957153	0.35589859	4103820	13961.01171875	1972.52526855
722	848	1336.25842285	2083.37988281	505.30700684	64.10420227	0.3542	4123090	11273.59960938	1978.99
722	848	1336.41149902	2074.65991211	510.26998901	65.7071	0.3596	4065810	8414.23046875	1959.75
722	848	1336.5645752	2075.56005859	509.77398682	63.751	0.359	4071520	5554.85009766	1961.65002441
722	848	1336.71777344	2074.19750977	510.55935669	65.31774902	0.35990137	4062620	2695.47363281	1958.63500977
722	848	1336.8717041	2071.30834961	512.16998291	61.69715118	0.36160114	4044190	-163.90357971	1952.4765625
722	848	1337.02539063	2069.36010742	513.31	62.3667984	0.363	4031410	-3020.94995117	1948.14001465
722	848	1337.1784668	2070.13989258	512.86297607	63.38790131	0.3624	4036440	-6007.6	1949.83996582
722	848	1337.33349609	2069.4	513.27801514	62.45539856	0.3629	4031750	-9061.28027344	1948.26
722	848	1337.48571777	2076.4519043	509.24893188	62.1715126	0.35849878	4077460	-12114.984375	1963.67407227
722	848	1337.63879395	2078.81103516	507.91650391	65.00979614	0.357	4092810	-15168.68554688	1968.83203125
722	848	1337.79064941	2079.9	507.32199097	63.77	0.3563	4099760	-18219.80078125	1971.13
722	848	1337.94262695	2081.47998047	506.40701294	63.92789841	0.3553	4110290	-21273.5	1974.68005371
722	848	1338.09545898	2072.74	511.35501099	61.90579987	0.3607	4053450	-24136.5	1955.58996582
722	848	1338.24865723	2074.03979492	510.65118408	63.0127182	0.36	4061550	-26860.01757813	1958.27954102
722	848	1338.40258789	2073.62792969	510.85906982	64.14333344	0.36020121	4059110	-29583.61523438	1957.48571777
722	848	1338.55554199	2071.2800293	512.21002197	66.14849854	0.3617	4043810	-32304.90039063	1952.31994629
722	848	1338.70861816	2074.36010742	510.42700195	64.88600159	0.3597	4063980	-35028.3984375	1959.15002441
722	848	1338.8614502	2078.9	507.862	68.84970093	0.3569	4093450	-37752	1969.04003906
722	848	1339.01367188	2077.37597656	508.76022339	70.84345245	0.35790244	4083240	-40096.578125	1965.56140137
722	848	1339.16772461	2072.53979492	511.48815918	68.329422	0.36090019	4052000	-42037.4765625	1955.0793457
722	848	1339.32043457	2072.13989258	511.70901489	67.9916	0.3611	4049450	-43976.80078125	1954.24
722	848	1339.4744873	2073.36010742	511.01199341	68.87799835	0.3604	4057360	-45917.69921875	1956.91003418
722	848	1339.62658691	2076.85009766	509.03100586	64.78009796	0.3582	4080030	-47858.6015625	1964.52001953
722	848	1339.77856445	2081.04248047	506.62963867	66.55680084	0.35559845	4107640	-49799.11328125	1973.82543945
722	848	1339.93066406	2084.07983398	504.93322754	69.76036072	0.35370028	4127460	-51288.65234375	1980.45910645
722	848	1340.0814209	2083.62988281	505.19198608	69.71060181	0.354	4124430	-52086.5	1979.44995117
722	848	1340.23352051	2082.92993164	505.56	67.85169983	0.3544	4120040	-52885.1015625	1977.99
722	848	1340.38659668	2075.61010742	509.74099731	68.37889862	0.359	4072020	-53683.6015625	1961.7800293
722	848	1340.53955078	2074.9440918	510.11959839	70.97357178	0.35939741	4067560	-54482.1484375	1960.32910156
722	848	1340.69152832	2080.0402832	507.2019043	71.06619263	0.35619983	4101080	-55280.421875	1971.60046387
722	848	1340.84338379	2080.32006836	507.05099487	70.81559753	0.356	4102790	-55673.6015625	1972.18994141
722	848	1340.99743652	2073.2	511.10900879	66.44509888	0.3605	4056430	-55126.80078125	1956.5300293
722	848	1341.1505127	2074.77001953	510.20800781	62.38439941	0.3595	4066600	-54580	1959.97998047
722	848	1341.30371094	2070.95800781	512.35705566	62.50690842	0.36190116	4042200	-54033.16015625	1951.76611328
722	848	1341.45776367	2068.70556641	513.63067627	61.41647339	0.36329639	4027590	-53486.35546875	1946.93249512
722	848	1341.61047363	2075.81005859	509.62701416	61.3832016	0.3589	4073380	-52940.1015625	1962.2199707
722	848	1341.7635498	2077.85009766	508.46899414	64.51570129	0.3576	4086500	-52136.6015625	1966.68994141
722	848	1341.91564941	2078.17993164	508.28	68.33080292	0.3574	4088670	-50218.1015625	1967.42004395
722	848	1342.06762695	2084.99316406	504.41421509	71.05893707	0.35309806	4133660	-48299.73828125	1982.49694824
722	848	1342.2175293	2088.81152344	502.2461853	71.59398651	0.3506991	4158940	-46381.23828125	1991.06323242
722	848	1342.36865234	2090.56005859	501.23599243	69.61620331	0.3496	4170840	-44464.3984375	1995.06994629
722	848	1342.51855469	2090.07006836	501.5249939	68.35289764	0.35	4167470	-42546	1993.91003418
722	848	1342.66943359	2086.56005859	503.53100586	67.78949738	0.3522	4143880	-40552.19921875	1985.9699707
722	848	1342.81958008	2091.21484375	500.86819458	67.63090515	0.3492969	4175430	-37430.76171875	1996.53112793
722	848	1342.96948242	2097.21459961	497.45397949	70.09369659	0.34550324	4215940	-34309.26171875	2010.22802734
722	848	1343.11962891	2090.82006836	501.09698486	71.81340027	0.3495	4172830	-31190.40039063	1995.62
722	848	1343.27050781	2085.4699707	504.13699341	69.00650024	0.3528	4136770	-28069	1983.60998535
722	848	1343.42053223	2096.01	498.16400146	66.38150024	0.3462	4208100	-24947.5	2007.37
722	848	1343.56872559	2100.79638672	495.43713379	68.03088379	0.34330237	4240730	-21825.40234375	2018.42150879
722	848	1343.71862793	2096.18408203	498.03564453	68.25224304	0.34619728	4209120	-17896.71484375	2007.89953613
722	848	1343.86657715	2101.2800293	495.14401245	66.95480347	0.3429	4243840	-13862.59960938	2019.60998535
